SecondLayer_behaviorType_factor_1,FirstLayer_itemInter_share_factor_1,FirstLayer_tool_speed_factor_2,FirstLayer_itemInter_freq_factor_14,SecondLayer_tool_inter_factor_3,FirstLayer_itemInter_freq_factor_5,ThirdLayer_inter_factor_10,SecondLayer_task_inter_factor_1,FirstLayer_dialogue_freq_factor_3,SecondLayer_tool_inter_factor_2,FirstLayer_tool_share_factor_1,SecondLayer_task_inter_factor_2,FirstLayer_arg_speed_factor_3,FirstLayer_itemInter_freq_factor_9,FirstLayer_dialogue_freq_factor_1,FirstLayer_itemInter_speed_factor_11,FirstLayer_tool_freq_factor_2,FirstLayer_itemInter_speed_factor_10,FirstLayer_tool_speed_factor_1,ThirdLayer_inter_factor_7,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_speed_factor_6,FirstLayer_itemInter_freq_factor_1,SecondLayer_Item_inter_factor_4,plantScore,upstreamArgScore,ThirdLayer_inter_factor_16,FirstLayer_itemInter_speed_factor_2,FirstLayer_behaviorType_freq_factor_2,ThirdLayer_inter_factor_9,FirstLayer_hotkey_freq_factor_1,FirstLayer_itemInter_speed_factor_1,SecondLayer_behaviorType_factor_2,crateDeliveryScore,FirstLayer_dialogue_speed_factor_9,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_4,FirstLayer_dialogue_speed_factor_2,ThirdLayer_inter_factor_17,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_speed_factor_3,FirstLayer_behaviorType_speed_factor_1,SecondLayer_hotkey_inter_factor_2,PREU3,ThirdLayer_inter_factor_5,playerName,POSTU3
1.407053194,-0.96051135,4.2575955,-0.072766222,0.481303873,1.297454554,0.047023465,1.62428102,0.535858812,-1.39587115,0.489219127,1.661345705,-1.477422854,2.749358278,-0.057213077,0.556672716,1.621905588,0.393605028,3.8626337,0.430422728,9.095027,0,0.367744211,0.410025553,-0.422509851,1.252089068,1.396416314,0.691718591,-0.435332565,-0.696944123,-5.1776724,-1.656889492,0.927795739,1.867141109,0,1.087004233,-0.646596274,0.014435823,0.15888917,0.24675997,0.222222714,-1.648929663,-0.882841535,Low,0.840611602,87,High
-0.172474215,2.721403612,-3.2434134,1.198345602,1.143879121,-2.534652123,1.450087096,0.169525709,-0.025432868,3.125603103,-0.317408488,-1.470183736,0,-0.178210522,0.778302272,1.066774703,2.698327717,-0.503946242,9.167342,-0.496950404,-12.516206,0,1.076566302,-0.83710168,-2.153789884,-0.813628396,1.998124569,1.528356727,0.48109737,-0.260723225,6.283847,4.317686847,-1.889073171,0.431613623,0,0.35007986,1.500772651,0.237355653,0.149758232,-3.587694096,0.650131811,-0.815146455,3.308350206,Low,0.387248184,88,Low
1.704541775,1.626410159,1.3889481,0.692859087,1.00768328,-0.90265871,-1.499343318,-0.493896695,-0.081120996,-0.159334166,0.297164933,0.561865204,0,2.392885326,-0.186790837,1.605328152,-5.466890167,1.343600931,8.11777,0.047758572,-9.068488,0,-0.318857671,-0.250008968,-0.603713079,-1.806184918,0.32787195,-0.073570242,-0.620026797,-0.807251532,-2.2620242,-0.075678601,-1.287569567,-0.045191657,0,0.492473819,0.072947525,0.388620558,0.426913399,0.475578035,1.807974418,0.119608171,0.415600136,Low,0.715898302,89,Low
0.356846587,-0.992953805,-3.050502,-0.76360822,-0.550329617,1.072824798,0.023307402,1.108572436,0.278709574,-0.075113336,-0.888927556,-2.806328425,0,0.141960007,-0.293496511,1.739613602,-0.595517086,0.363973642,2.6393614,0.833806344,-7.1387086,1.276466909,0.464939577,-0.008307349,0.700530358,-1.268760328,-0.629434905,0.235151406,0.323695897,1.081153486,0.20212033,-0.630308393,-0.714165558,-1.887454598,0,-0.594703108,0.569565934,0.043214595,0.238334936,1.417333064,0.111427994,-0.013377375,0.056420966,Low,-0.193590205,90,Low
0.921512603,-1.335812105,-0.18257426,0.225331478,-0.129556106,0.643299824,0.507263921,0.850809232,0.316773046,-0.370216235,0.529951723,-4.011528519,0,-0.949568523,-0.418384315,-3.010370259,-1.369757514,-0.372366168,-6.626831,-0.785129777,4.5570908,0,0.625891424,-4.593431186,-0.069349626,1.252089068,0.367612269,0.798647659,-0.703186218,1.104715216,8.665888,1.718718641,1.203106528,-1.558789834,0,0.786755544,0.521912446,-0.121851693,0.240386732,0.318682359,-0.755192059,-1.147741831,-1.222770226,Low,0.282804949,91,High
0.243898934,-0.33055688,-5.6357613,0.330624157,-0.489548307,1.262683442,-0.958994172,0.661421333,0.442237469,0.782990018,-1.040249154,-0.01073251,0,1.740160949,-0.233027535,0.6397806,-0.031690558,0.988227188,1.0250359,0.125446898,-2.4386516,-1.143962255,0.479674187,0.744091421,0.293198689,-1.268760328,-0.226629505,1.338102463,0.132572174,0.527623674,-0.7094284,-1.362374569,-0.398604001,0.477331081,-0.811796083,0.414169135,0.136513003,-0.193445614,0.043496114,0.4897625,-1.571788328,-1.520320329,1.297027942,Low,1.005197603,92,High
0.097315557,0.969754966,-7.629541,1.7516427,-2.347615825,-2.237014411,0.590760401,1.064063444,-0.003284574,-0.010609144,-1.234625105,-0.36256625,0,-0.029766785,0.841986994,0.478416684,1.991132596,-0.52009663,-5.532643,-0.153485567,5.039513,-1.254782237,0.78265899,1.261936566,-1.702837792,0.723526355,0.59162692,1.127852518,0.007419663,0.716683626,2.6176488,-0.300743838,1.008062596,0.251826132,-0.417480326,1.707945574,0.595411329,-0.044740676,-0.733650164,0.83246257,-0.632386165,-1.136705181,1.338735166,High,1.160745976,93,High
-2.32116253,1.919973363,2.9526825,0.767947124,-0.395587636,0.129509719,-0.795219419,1.615971627,0.067692554,0.311828373,0.681273321,-3.866208133,0,0.025499366,-0.240420645,1.506949111,-1.40905924,-0.174487121,-0.7787319,-0.307554829,-9.72624,-1.566560088,3.441074524,-0.312497214,-1.397539844,0.406438385,0.706338046,0.707302675,-0.312440888,-0.233005615,-2.4625337,4.158287508,0.276777294,-0.142862565,0,0.75148397,1.111422326,0.307972303,-0.257420383,-1.58596152,1.106030947,1.07784321,0.333952325,High,0.246501744,94,High
-0.196580504,-0.192809549,-60.598907,-0.38267306,-1.066507885,0.220647042,0.241186416,0.306370236,-0.043630588,-0.942858025,-0.24058681,0.748599862,0,1.622236375,-0.171241171,0.193625722,1.110293811,1.265401352,-37.373558,0.03459386,5.5179386,-1.198666776,-0.675539703,-1.373192621,0.150408767,0.44349364,-0.177635835,7.47E-05,-1.836350738,0.433953195,7.8522754,-1.477855839,0.102637675,-1.203808612,0,0.568349592,-0.223511436,-0.03960798,-0.041825509,0.549242234,-0.194348699,0.069686268,-0.777474802,High,0.837165524,95,High
-0.698036175,0.821226894,12.1300535,2.38991151,1.385960215,-0.144215053,-1.089243219,3.315423479,-0.03313109,0.127387091,-0.202175971,-0.911520818,0,-0.274879068,0.897977325,-0.13880307,-0.080898841,-2.022255605,4.6150427,1.382842816,3.2409766,0.451300597,1.399652004,-0.239412926,-1.707314951,1.244915429,-0.405669426,0.416281043,-0.146811206,1.119837852,12.986702,-1.090972665,-0.317159693,-2.022070172,0.410585559,0.314477226,0.682771916,-0.029098021,-1.422779075,-1.21026745,-0.766003979,0.325246701,0.47841167,High,-0.734893515,96,High
2.112102132,3.038326856,-7.0171785,1.672434548,-0.537517701,-1.207370898,1.541831994,-0.222614363,-0.219601813,-1.660751709,-1.266070673,-0.546186135,0,-17.65346622,-0.371856032,1.021739672,0.918589161,-1.3854201,-1.8881601,0.413547799,-1.0278705,-0.786591212,-2.264924719,-0.513157508,1.603210355,-1.11468085,-0.699964232,0.836499786,-0.255918327,1.765884313,-7.908368,2.020215747,1.196382863,0.218524475,0,-0.060913617,-1.998813009,-0.138158875,1.44261092,-13.0318096,-1.217018094,0.722648,1.423217627,Low,-1.248348279,97,Low
0.154582032,1.854042864,4.9843884,0.513606987,-0.391603142,0.600595934,-0.625201889,0.368401046,0.407257643,-0.997909904,1.219025064,-0.50796649,0,-0.202771709,-0.316405374,0.794250863,-0.555796332,0.165310129,-2.9534388,-0.264872027,-57.284008,0,0.714182616,-0.195877346,-0.208207694,0.539565261,0.161679524,1.145642401,-1.282749698,-1.317645067,-14.749318,-0.22594509,-1.262705295,0.767382515,-0.544595117,-0.40804398,-0.091963411,-0.418129178,-0.195024855,-1.239261481,-2.036921346,-1.62892188,1.839379265,Low,0.271320843,98,Low
0.01577258,4.139510573,-8.60181,1.139412257,-0.37070357,-1.67717646,1.648530885,0.749900924,0.078328845,0.90756025,-4.589239592,-1.417373896,0,0.205669641,-0.411965997,1.682548264,-2.402820437,4.383839322,-6.1211376,0.11185758,-2.395095,1.035787649,-0.602454839,-0.23666868,3.375192292,1.398329991,0.56941519,0.964853578,-1.352910634,-0.667582577,-6.299965,2.046063671,0.218453409,1.471416103,0,-0.789954394,-1.065074234,-0.09992874,-0.542913921,2.972271286,0.330210444,-0.415248289,2.644700911,High,1.26567321,99,High
0.228206991,-0.388400682,10.126711,-1.286396878,0.659136296,2.033390673,0.154533574,-0.061920137,-0.160651362,-0.228297371,0.105110739,-3.361589768,0,1.205838136,-0.548496337,1.037241628,-0.062408857,0.687607559,-18.846806,0.722007196,-3.3751028,0,0.20046196,0.112546808,-1.531127573,-0.960534235,0.391007756,0.012636972,1.240057817,0.447503825,7.4283605,-1.728318082,0.256749346,-0.23441967,-1.490046048,-0.98783333,-0.183428922,0.192442917,-0.152765263,2.241601271,1.232240126,1.742437252,-0.988086471,High,0.374909703,100,High
0.499819293,-2.187494993,-1.6260356,1.352354905,0.054328426,-1.200110333,0.030734,0.730886726,-0.023982671,1.497948061,-1.157803427,1.823772896,-2.193819305,0.650645391,0.904404494,0.201445163,0.968007374,0.749164351,-2.1860175,-0.94925285,-9.248106,-0.643281471,-2.17060035,-0.16120605,-0.371254644,0.723526355,0.598653835,1.378373464,0.235238019,-0.050154136,9.933852,-1.208358708,-0.340985022,-0.154823825,-0.810788609,1.909778963,0.290063887,-0.111543341,-0.147876004,-0.21776278,-0.06745684,-1.036393247,-0.365411358,High,0.3468067,101,High
0.473849395,2.459451775,-9.431082,-0.209673628,-0.151579665,0.175738021,1.188483158,1.487427421,0.197548152,-1.616477203,-1.45580311,-2.876338888,0,0.825622686,-0.248024926,-0.24181463,4.350882873,-0.750734381,-3.7851856,-0.011853629,0.5752013,0,2.917588692,0.533755324,0.066212717,-0.556236521,-0.214274821,1.389614023,1.028694846,-0.295962699,-3.8789427,1.771519434,-0.621983069,1.599128057,0,-1.338450463,0.690690579,-0.126664751,-0.420703743,1.044647025,-1.834779505,-0.401215409,2.048145258,High,0.599953321,102,High
0.150507722,-1.067007839,3.3191533,-0.356344521,0.047843784,0.579681692,-1.01522095,-0.476698784,-0.332028177,0.154339593,0.0666999,-2.201516198,-1.28203035,1.783612977,-0.361308867,0.717618287,-0.349774713,0.922006017,-5.734057,0.172435273,2.398077,-0.709682813,-0.26668797,0.658861184,-0.904018478,-2.385581849,0.246677028,1.277695962,2.081977974,0.201543509,8.084252,-0.73610784,0.551326402,-0.093870229,-0.689786008,-0.31232797,0.24782372,-0.137705574,0.3199763,0.815310761,-0.608548119,1.052101592,0.185616191,Low,1.229283766,103,High
0.116527256,-0.202749835,-4.3790154,-0.191528861,-0.198220748,0.451156557,-0.194124964,1.666765423,0.396348871,0.244172615,-0.125354294,-0.106304619,0,0.741147127,-0.331388799,1.53863622,0.581740743,-0.514729779,-2.2413533,0.166794714,-1.0711104,1.319854355,0.12914965,-0.077351912,-0.044212112,-0.556236521,-1.282172168,0.355964408,-0.289691472,0.254616397,7.760339,-0.980363435,-1.063551293,-0.85300269,0,0.610102887,0.696158065,-0.141567141,-0.283348626,0.707860751,-0.458774002,0.035151848,-1.284975728,Low,0.321088177,104,Low
1.400993044,0.770967638,4.8960114,-0.836542461,-0.20102244,-2.337727559,0.833163038,2.076071433,0.272536818,1.806449595,0.71968416,-1.736508837,1.345131981,0.572733739,-0.239535844,2.854978084,0.150386856,-0.583142959,-0.697034,0.990939117,8.7648115,3.504388761,-0.461537252,0.16739656,-0.007214866,-0.402157043,-0.723236475,-0.409324425,0.668429356,-0.794739119,-5.5182834,0.964568907,-1.521739555,0.946829412,0,-0.587420736,0.127019129,0.104562357,0.156035353,2.187115902,0.612000793,-0.546307141,-0.051890707,High,-0.299190707,105,High
0.456534214,0.082984206,7.544036,1.665605714,-1.131601019,1.712180446,-0.999624434,2.156806879,-0.109798449,0.100977827,-0.394230165,0.830098289,0,0.851661727,0.736132001,0.330676472,0.436932048,-2.634863623,6.3415155,-0.093752151,-6.1570215,0,-3.175893473,2.216114359,-0.901302996,-0.324239616,0.771415161,0.209586444,0.962285447,0.184720197,0.6484146,-1.703367704,-0.197671577,0.287624925,4.474677032,0.132749132,-0.463067216,-0.086101772,-0.877855903,-0.023102019,0.023569488,-0.650033812,0.299041674,High,0.637728836,106,High
0.29288566,-2.300243407,10.4362955,-0.161211223,0.564395251,-1.71212503,0.469551531,0.65865117,0.018028089,2.104730955,-0.471051843,0.127173557,0,-0.490828684,0.745121144,-2.557316976,0.720596009,1.702807521,-0.7095926,-0.496193302,-1.0968553,-0.535430987,-2.276315088,0.017053146,3.775331088,0.080058098,-0.662099029,-0.639867807,-0.274740232,1.441364416,13.6448765,-1.004636023,0.37750975,-2.898905669,0,-0.001347988,1.117404962,-0.08663431,0.094357125,-2.327989048,-1.060788874,-0.242607235,-0.450446553,High,-0.445722748,107,High
-0.733477752,-0.50198603,-10.278372,0.009211978,-0.114959596,0.985081951,-0.488111832,0.674911828,-0.486568422,-0.260548083,1.605455209,1.342793686,-2.431886029,1.407075232,-0.434423708,0.77413057,-1.086000918,0.19389532,-6.1739283,0.092428627,7.750161,-1.646960153,-0.74702651,0.058124336,-1.088822806,0.539565261,-0.773471676,0.223910847,-0.042556075,-1.44150813,-16.241096,-0.791231514,0.871999191,1.409611054,0,0.952168894,0.779691757,-0.351574757,-0.407749518,-1.229349227,-1.254542075,1.490783977,-0.470899888,Low,0.830042531,108,Low
0.164976811,-0.487764333,-1.4749241,-0.007191864,0.412170473,1.564926856,0.132324284,1.697285091,0.471365294,-0.715420073,2.486582744,1.78040901,-3.578721433,0.469610267,-0.175663011,0.557794828,-2.443880862,-0.898899971,7.7473702,-0.041490251,-0.79110134,0,0.276945352,0.570554022,0.038948296,1.252089068,-0.850706951,-0.192385337,-0.133745457,-2.306509079,-15.936349,-0.73610784,1.822827849,3.013650854,0,1.101066701,0.019458737,-0.045173956,-0.256408202,-0.736609426,-0.407486824,-1.047001628,-1.328624148,Low,-0.364318187,109,High
1.920017789,2.020798074,-6.810496,-1.757769747,0.24428561,-1.293816401,0.521293691,1.111870128,-0.220698209,-1.730610204,0.107432496,-4.633000002,0,-0.183056825,-0.406759272,-2.717009351,0.619592108,2.250239849,-1.7809036,-1.561679488,6.000513,0,1.141927519,0.067218172,2.378048902,0.252358907,-0.365708274,-0.695583072,0.505670621,-0.003296697,-1.2640244,0.561486165,0.621168483,-1.166346382,0,-1.645724036,0.541213851,-0.133333452,-0.110002821,-2.017236401,-1.551395771,2.514528432,2.112232423,High,0.624914925,110,High
-0.22617217,0.384700512,3.7500749,2.15849631,0.228899146,-1.127000298,1.053708856,0.222776695,0.039946416,-0.089376568,-0.471051843,3.064737077,0,0.466659539,0.8668587,-0.903255049,1.133916561,0.16555783,-8.699688,-0.596418234,8.367113,0,-2.294750532,-0.232070665,0.255964725,1.888383686,0.085117596,1.1255069,-0.737146444,0.272534496,3.1360455,-0.142398656,0.173960991,-1.051107244,-0.521724746,1.503682961,-0.626608494,-0.00269818,-0.690366455,-1.078697631,0.108807803,-0.494256126,1.408797987,High,0.001635996,111,High
-1.087049726,0.910007764,-7.537707,0.123403243,0.460399242,-0.376525933,-0.326324155,-0.889867311,-0.283827254,-0.647536597,1.07234698,-0.715705164,1.632423639,0.763168611,-0.5482689,-0.96884922,-0.4588859,1.183365138,-4.3819966,-0.268301805,6.843987,0,0.044994243,-0.062575774,-1.073720503,0.539565261,-1.52533833,0.852504837,-2.045787415,-1.34326621,-7.8626256,0.192018773,0.392391162,1.94904018,0.761499249,0.210752875,-0.206982936,-0.31339683,0.018495977,-0.833497529,-1.803185597,-0.238634066,1.416718294,High,1.060038694,112,High
0.192655446,0.834834642,0.106176995,0.048456869,-0.493964109,2.596601287,-0.316038748,0.746401223,-0.160693151,-1.096220813,0.798827594,2.133744624,0,-1.102316185,-0.445115385,-0.601259063,-1.018106535,-2.442811141,-7.670732,0.084010924,7.50778,0,-0.000278301,-1.507388241,0.934957452,1.252089068,-0.953986781,0.626323097,0.922424057,-0.855922653,-4.021637,-0.409171677,0.585952142,0.744195169,6.248384068,-0.453682801,-0.412718435,-0.25954707,-0.429966906,-1.326686802,-1.574309127,-0.500481561,-0.383502035,High,-0.074832693,113,High
-0.44114732,1.271269098,3.4995189,-0.341991042,-0.631724128,-1.637122326,1.175487799,0.375248485,-0.129287469,0.622502999,-1.945856986,-0.449080539,-3.578473835,-2.31374319,-0.397876721,1.100028494,-3.7599313,0.251984413,-3.1339693,0.731714672,-4.6323013,-1.127853735,0.827212178,0.2689071,-1.223046906,-0.452991261,0.238596637,0.377449456,0.002223129,-0.638926663,-9.960869,0.844096066,0.188843741,1.613167018,0,0.855492797,-0.20127988,0.1193703,0.230889587,-0.061865074,0.324107681,0.423589493,0.474995408,Low,0.181800578,114,High
-0.217647706,-2.341032106,-0.40988806,1.426089703,-0.533208094,-1.861888535,0.218797186,1.017420177,0.023858319,1.274688205,-0.432641004,1.766574165,-2.027280535,0.624809676,0.973227532,0.149879868,2.130081153,0.941465937,-6.482781,-0.149366329,7.2692103,-1.361736604,-1.905507973,-0.069127306,-0.567338601,1.079788258,-0.574823108,1.226184402,0.100243035,0.220029007,0.8711834,-1.526817458,-0.126415905,-0.540293489,0,1.783055848,-0.485673861,0.003108873,0.202310873,0.312337133,-0.189521523,-1.129532081,-0.236459728,High,0.261768814,115,High
0.012126682,0.941530415,12.951818,0.755971136,0.334630875,2.214545422,0.702656943,-0.471364138,0.166100844,1.061862754,-0.394230165,-0.300357353,0,0.665779668,-0.206463366,1.167499601,0.436932048,-2.292786631,4.2609715,0.642200668,1.1476575,2.491564228,0.18371533,0.000772185,-0.678696764,-0.960534235,-0.484887659,0.154609405,0.384827729,2.205964518,15.470289,0.563423729,-1.316733457,-2.994402184,4.236387907,-3.27794509,0.730860277,0.028513909,-0.277498034,1.561217172,0.458686916,-0.342765874,0.331635711,High,0.22290756,116,High
0.823197172,0.055090498,-5.719827,0.477067644,0.721010594,-1.099466005,0.210833842,0.425935517,0.297070798,-0.04487236,0.911738354,1.76897929,0,-1.518910061,-0.437674183,1.513420508,0.219133848,-0.739479503,7.035338,-0.190437491,3.1794722,-0.702363194,-0.101496216,0.095032543,1.324328174,0.406438385,0.49415893,-1.321137107,-1.281583735,-0.287821869,-3.7452323,1.59143518,0.752792801,0.26294063,0,0.319229298,0.01904574,0.156747823,0.747946873,0.471959265,0.956655357,-1.079349588,-1.266118084,High,-0.85014336,117,High
-1.646076695,0.466565917,2.7172103,-0.740069119,-0.511420687,-0.9318702,0.237933653,0.71509033,-0.423571391,1.495525666,-0.003156506,-1.843492198,0,-1.047153748,-0.390713613,0.776848477,-2.244861397,-0.644145434,4.4491673,-0.122433604,1.0645972,-1.166166133,-0.279934418,-0.377296656,-0.255153245,-1.364831949,-0.219440173,0.995451246,2.001791415,-1.102250285,-13.657367,-0.584046442,-0.369038797,1.082680323,-1.018919997,-0.351853338,-0.721615588,-0.165455675,0.339954531,3.182789517,-1.278023243,1.3683104,-0.988451863,High,-0.235294366,118,High
-0.660835005,-0.008868785,4.246158,-3.263001276,-0.936130461,0.666261304,1.434911385,-2.215969358,0.523242631,1.080753235,-0.72831893,-1.357368888,0,-1.409102498,-0.305323581,-1.515236752,-3.491556604,1.464815074,-2.941566,1.070086823,-5.3464026,-0.4839157,-0.28831974,0.147240198,3.890646392,-1.268760328,-0.156607516,-0.903677173,-0.56189512,0.335318122,-11.015978,0.559346609,-0.236380768,0.464253265,0,-1.901257016,0.041834893,0.255271389,-0.795117241,0.274132431,1.036380756,0.563524982,-0.121840184,Low,-1.06206087,119,Low
-0.279352095,2.623582254,5.4188232,2.025706392,0.228986983,-3.212190661,0.047637321,0.185838951,0.029819423,-1.390254218,0.028289061,1.688329547,0,0.040921573,0.7813751,0.104777503,-0.047640258,1.296293764,-5.894494,0.009765359,-3.9233248,0.405712051,-0.261558575,-0.308470324,-1.614365199,-0.701521259,-0.369623976,0.048948696,-1.132642638,0.127791151,0.067003235,-0.085763316,-0.771534817,-0.49090599,0,0.016469132,0.169850076,0.057771596,0.750721303,1.400302622,0.463480091,-1.476051757,3.625129811,Low,0.422874187,120,High
-0.130908113,-0.266443132,6.9598017,-1.10816996,0.024589883,1.645637799,0.295721097,1.992141233,0.535859419,0.288838331,0.258754094,-0.404265363,2.480826648,2.212978274,-0.377984422,0.694386862,-0.216052212,-0.148291653,5.46797,-0.016811288,-2.137977,-1.762286684,-0.398753446,-0.215876252,-0.183176276,0.44349364,-0.360573444,1.338102463,1.374008045,-0.560366146,4.6561694,-1.40239957,0.457918221,1.131864033,0,0.502427273,0.220317174,-0.311076331,-0.440912948,2.309858679,-1.079987937,-0.690858004,-0.988330066,Low,0.898969499,121,High
-1.127981666,-0.5855599,10.298926,0.061375078,0.700723315,1.578853038,-0.069666085,0.620949848,0.218247844,-0.423314158,-0.125354294,0.309585327,0,0.689541625,-0.089549793,-0.396832345,0.168056176,0.145340735,5.1230774,-0.200373641,-2.198995,-4.411358772,0.368946423,-0.112658667,0.514701292,0.539565261,0.930461618,1.615448052,0.478833201,-0.349284433,10.503761,0.083542996,2.187969774,0.819979206,0,0.31905145,0.271810253,-0.073170806,-0.426490527,-0.701081804,-0.83653313,-0.60972821,-0.917047893,Low,0.798668797,122,High
0.08553822,-1.626590656,5.710494,-1.557422244,0.584872691,1.184445268,0.367121263,-0.849114371,0.316650739,1.168874736,-0.394230165,2.329414767,-2.770674462,-0.026585945,-0.219642268,-2.917120914,1.176029295,1.074544098,7.5066724,0.087573165,2.3970318,4.749667345,1.117974286,-0.93495048,2.735471594,1.252089068,0.574179162,-1.136408236,-1.030247442,2.444183615,16.108597,-0.015166604,-0.259847273,-2.756437445,0,-1.793616818,-0.481607354,0.0042744,0.87013148,-2.132454666,-0.079516702,0.196459959,-0.017019433,Low,-0.189542256,123,High
-0.630126219,1.406978704,-0.5306454,0.721810213,0.408282204,1.513064242,-0.504527748,-0.777336113,0.283330474,-1.446223721,0.834916676,-2.119510029,0,-0.573586576,-0.086909968,0.205707047,-1.888479289,0.073674917,-2.1748667,0.224399204,-10.061783,0,1.480866411,2.442597867,-1.0011226,0.895827164,0.019691934,0.053931903,-1.379606191,-0.421033399,-4.2360067,3.516034474,-0.598633034,-0.340333898,0,-1.053749003,-0.508888353,0.115910561,-0.506248248,-0.87013307,0.028225018,-0.784156411,2.682127477,Low,-0.159495541,124,Low
1.218355534,1.353438203,-4.7467494,1.462486186,-0.533216229,-2.022360288,-0.024786217,0.418832673,-0.259847231,2.053721321,-0.084621698,0.487146326,0,0.722115985,-0.260019614,1.372841752,0.191119452,3.124540591,-3.9816763,-0.194930837,-11.091913,0.534635641,-0.393497946,-0.415017949,0.632971063,-1.401887204,-0.186555956,0.743255395,-0.434808276,0.14114646,-8.368978,0.323890563,0.372013702,-0.537866324,-0.800526825,-0.009551571,0.995051163,0.481728906,1.321367811,1.428810524,2.914349327,2.160934189,-0.136279994,High,0.490473077,125,High
-0.967205589,2.311285857,-9.08647,-0.980198368,-0.974370869,0.22588852,-0.683248998,-1.043917718,-0.613864132,-1.771963662,1.607776966,1.165915293,-0.78253361,-2.341145214,-0.442967972,-0.104550935,0.301148324,0.770485296,-4.239807,1.24521759,4.5867496,0.546598982,-0.363062292,-0.149120835,1.420145091,0.043287,0.72727722,-1.701505815,-1.142047057,-1.076019046,-11.3350725,0.194777693,-0.201271829,1.179829753,0,-6.082443413,-0.037418271,0.130021018,-0.366275371,-2.076271167,0.350126259,2.405443553,-2.137213577,Low,-1.893731424,126,High
0.294957444,-1.042425405,-1.9462868,-1.406184699,-0.545424804,0.916956667,0.087318519,-0.201349928,0.305466123,-0.236778028,-1.385946703,-1.214388114,1.35232693,1.722368003,-0.431022618,0.98214316,-0.8620712,0.72635355,3.3722005,0.543019595,-12.107049,-4.534084842,-0.0567791,-0.039005061,-0.556119574,-0.269030167,0.799800049,0.407475968,0.518169053,0.275742292,-8.44145,-0.196232316,1.43992745,-0.585898194,0,-0.021454223,-0.076849544,-0.20338346,-0.123354937,1.397061854,-1.169473059,-0.678415862,0.079762269,High,0.912802816,127,High
0.120850652,-0.628653081,6.6613607,1.813075311,0.454909294,-0.892612948,-1.747702728,0.361604116,-0.055059422,-0.091107909,-0.432641004,2.390485511,0,0.813913283,0.878947256,0.167333055,1.30271202,0.438195733,-6.459945,1.52650418,3.2921026,0,-2.49087784,-0.206252042,-0.154031608,-1.414045066,0.240821422,0.295468041,-0.01018478,0.171830413,5.6642466,-0.148798007,0.173971114,-0.071104375,0,0.958864854,0.831960384,-0.068248502,0.768183465,-0.762988955,-0.162626593,-1.622521237,1.575663372,Low,0.056390844,128,High
1.749143138,-0.462034266,13.040685,-0.93953968,0.321377659,0.938500257,-0.325230582,1.94965683,0.135199973,0.265477266,-0.355819327,-0.486275761,0,2.228554744,-0.313616739,-0.510253291,0.398521209,0.138866133,2.7311676,-0.472930589,1.3018978,0,0.189107223,0.010222118,-1.755047655,1.252089068,-0.632254388,1.338102463,1.00544135,0.392322678,13.80434,-1.366223098,0.082211899,-0.652523681,-0.640754743,0.30638819,-0.46007205,0.02000857,-0.600348779,0.28363741,0.015410381,0.730072829,-0.988086471,High,0.915268434,129,High
0.274246129,-0.250653351,1.4417884,-0.12152572,-0.619250428,0.556679278,0.444460546,0.28592268,-0.115562034,-0.539368965,-1.004160072,-0.451039105,0,0.520513485,-0.373442456,-0.785399875,-0.599218981,0.676415574,-5.240557,-0.132265633,-11.377871,-0.75143716,-0.566326788,-0.243547218,0.116460287,0.539565261,-0.171397543,1.503529991,1.304523833,0.227994009,4.5849648,-1.053597642,0.877831738,-0.724752097,-0.980155225,1.148336131,0.795016178,0.008818815,-0.90126051,-0.592281976,-0.375317267,2.284307928,-0.154434297,High,0.729682391,130,High
2.269885535,0.483323128,3.8978326,0.38393549,-0.338009358,-2.436465993,0.521100216,0.567331772,0.168262298,0.277334009,-0.317408488,-1.497683348,0,-0.315851761,-0.190231385,1.233851588,0.36011037,1.970368569,7.287787,-1.034933943,4.3126445,0,0.505548593,-1.214608928,0.069325187,0.679662166,0.219861568,-0.174455635,-0.258236722,1.18558431,13.231091,2.955850148,0.72249369,-2.041585532,0,-0.781105383,-0.664504458,0.30917031,1.35778096,1.942255952,2.287076509,0.700878599,-1.519310167,Low,0.092455873,131,Low
-0.302753729,-0.901621195,-0.95872015,-0.402069487,0.176646771,-1.205246875,0.268107001,-0.070220865,0.29967375,0.527054217,-0.086943455,-0.349240544,2.555057888,1.326659294,-0.291664462,-0.994526335,0.543329904,1.132151368,-7.8712006,-0.552311408,-0.42698914,0,1.051009784,-0.530251854,0.23949901,0.539565261,0.510135829,1.056205458,-0.734314856,1.342514229,7.392974,-0.397986219,-0.141773761,-2.054326618,-1.031561649,-0.018077028,0.357823017,-0.427726632,-0.350074007,-2.13884993,-2.458842998,-0.884016997,-0.13267636,High,1.168298956,132,High
