FirstLayer_task_speed_factor_20,ThirdLayer_inter_factor_29,FirstLayer_arg_freq_factor_1,FirstLayer_dialogue_freq_factor_13,ThirdLayer_inter_factor_12,SecondLayer_item_inter_factor_6,SecondLayer_dialogue_inter_factor_4,FirstLayer_task_speed_factor_12,FirstLayer_itemInter_freq_factor_2,FirstLayer_hotkey_freq_factor_2,FirstLayer_arg_speed_factor_7,FirstLayer_task_speed_factor_15,FirstLayer_itemInter_speed_factor_2,ThirdLayer_inter_factor_9,FirstLayer_dialogue_freq_factor_18,SecondLayer_arg_inter_factor_4,FirstLayer_tool_freq_factor_2,SecondLayer_tool_inter_factor_2,FirstLayer_task_speed_factor_30,ThirdLayer_inter_factor_16,fountainScore,SecondLayer_dialogue_inter_factor_1,ThirdLayer_inter_factor_10,SecondLayer_task_inter_factor_13,FirstLayer_task_share_factor_10,FirstLayer_task_speed_factor_28,FirstLayer_task_speed_factor_32,FirstLayer_task_speed_factor_13,ThirdLayer_inter_factor_37,SecondLayer_arg_inter_factor_2,FirstLayer_arg_freq_factor_8,drillRoomScore,FirstLayer_arg_share_factor_2,FirstLayer_arg_freq_factor_6,PREARG,FirstLayer_arg_freq_factor_9,POSTARG,playerName
-1.611728931,-0.141464226,0.005280391,-1.936994237,-0.033482296,1.631824227,2.159901895,-3.067564562,4.676168572,4.222961224,-0.435907187,0.33773968,-2.186275233,1.01276503,-0.935597661,-1.017535904,9.525482126,-0.635866889,-1.656373697,0.659686514,-4.187529199,-0.530902464,1.554503975,-1.884528055,-0.639083018,-0.926709882,-1.52607937,-1.064297606,2.246095775,-0.024802283,-1.062485704,0.065647994,0.141739816,-0.667529734,0.261765786,-0.069022268,Low,222
-2.607087269,0.500744297,1.775202751,-0.479846308,-1.112968623,-1.741419851,0.780469952,2.226656653,7.227389617,-0.457268421,0.332253685,-2.98047787,-3.936618477,-0.247884032,4.166841745,0.192180545,-0.789793699,0.022154299,-0.509210333,-2.447664727,0.828304198,0.568284825,-0.831360108,-0.087543581,-1.552508688,-0.435828252,3.242676088,-6.356584756,1.039553676,0.026248767,-1.102775004,1.379339398,-0.501892686,0.939203728,0.988118677,-1.339079863,High,223
1.255763384,-1.536341037,-0.333745604,0.610826042,-0.222425013,-0.10431611,-1.13094374,0.781774508,-5.834417796,0.132379094,0.137804524,2.020202722,1.672081433,-1.739783072,3.153040737,1.352138336,-1.004626201,0.363781755,2.940131063,-2.077165124,-0.914054913,-0.499035024,-0.594246834,1.858876474,-0.122728541,0.184698361,0.757565965,-4.613553103,0.721191535,-0.398875898,0.570269543,5.419199574,-0.268345969,1.032656896,0.320840321,-0.007786101,Low,224
-2.320874646,0.983024092,0.724283093,0.051840235,-0.453677049,0.173721303,-0.301538185,-6.082434065,-2.058486006,1.165755427,-0.226910256,0.398825581,0.158711556,-1.961240217,0.216741897,0.044868287,0.356451714,-0.030471317,2.393772998,-0.87418438,-5.069071979,-0.912817634,0.644520159,-1.8943231,2.409021846,1.744329088,0.094510587,-2.929336658,0.193564854,0.511993921,-1.423619393,5.729091304,0.257655978,-0.131831068,0.039080593,0.088080078,Low,225
-0.894687439,1.163705596,-0.301156476,-2.305203854,-0.149416701,1.941442613,-0.441416121,-4.08033591,3.554881729,0.079470838,-0.377292561,3.082380498,1.802554295,0.440848764,0.979239141,-0.802137939,0.299522346,2.074628584,-0.607779673,0.72335009,-1.255333179,-0.197998408,-0.861424857,-1.811786242,1.714921007,1.190135817,0.055735468,-2.796347935,0.850089018,0.149883419,1.08150355,3.091854859,-0.334737407,-2.926839539,-0.496577411,-0.509262734,High,226
3.781065465,0.698467338,-0.335180932,-2.393406804,-2.302322305,-0.322464699,2.556057785,-3.771665832,18.32591041,1.343644452,-0.333976071,-1.714637084,-0.80179138,2.224261449,0.703621116,-1.193439054,2.045866231,0.135384351,7.065659566,-1.32322061,-2.310147172,1.163580514,0.280838304,2.441761734,-0.944798614,-0.211349808,-0.976608854,-0.242873596,-0.317218014,-0.25845748,-1.559509659,2.547295657,0.789655519,1.186151506,1.158350834,-0.367200524,Low,227
6.528550035,0.124349272,-2.307477921,-0.544193088,1.191471906,-0.393228418,-0.398929284,5.13638868,4.058275656,0.400062009,0.24180226,-1.199597703,-2.703160879,-0.428750567,-0.338925104,0.359337184,-0.336705681,0.352036784,8.944170511,0.408945984,-2.6372651,0.006097738,-0.779288716,4.450675126,-0.599404808,1.735990803,2.72822985,-8.745681057,0.357786571,0.07728512,-1.254168543,7.605513376,0.379407658,0.532559592,0.181525613,0.309722675,Low,228
2.174521635,0.636383458,1.499874975,-1.163135483,-1.070134734,1.571611643,0.455684719,5.478324273,-0.357171122,1.945465836,-2.929053291,3.027544623,1.255440894,-1.802388952,-0.25245092,-0.843556252,0.066343745,0.406085976,5.224558175,-0.374850142,12.85228263,-1.140775691,0.079304427,3.006415593,1.984078343,1.932400753,4.783362873,-5.330362271,0.876652116,-0.018090371,0.431070991,4.972314323,0.337694891,-2.369220515,0.12662212,3.653499815,High,229
0.26828765,-0.999768758,-0.617335773,1.157352541,0.305610981,-0.181633956,-0.117366663,-3.978167453,-1.620161282,-1.269783377,-0.454486099,-0.339889344,2.018931959,-0.119271393,0.107426226,1.008673341,-0.313882648,0.180972798,-1.326796512,0.225440518,-0.993967028,0.03565804,0.628554542,-2.014331064,-1.535663501,-1.499706487,-0.136853373,-1.41370972,1.103072062,-1.861687372,0.764380964,0.37374919,0.414167664,-0.53808579,-1.475744075,-0.797853288,Low,230
-1.358341191,1.721283072,0.559301508,0.812142743,0.196794606,0.589743145,-1.383136013,-0.146226647,4.077760937,-0.249290903,0.032571682,1.482217159,-1.190607772,-0.719402029,-1.075429319,-0.817244454,-0.919941588,0.783335988,0.271356662,-1.513966016,-0.480677043,-1.29410468,0.617028454,0.626901396,0.444763381,-0.227605214,1.03363772,-1.53755035,-1.258040186,0.220642022,-0.020643228,1.370580681,0.033114605,-1.089862421,0.190119969,-0.308669409,High,231
-4.523554805,-1.227339236,-3.564009443,2.339268263,0.217424173,-0.604363401,-1.069654992,4.539675739,-1.05271003,2.381641855,0.823567198,-9.806399861,0.75213561,-1.50880362,1.046309427,-0.314260633,0.809446046,0.735985291,2.460641519,-0.301348849,-2.614009632,1.347726514,-0.962661735,3.352788713,-2.144115097,-0.912861641,3.811244809,-6.630132815,0.398285279,0.222402531,-0.759040032,2.193906263,-0.066391567,-0.112952049,0.09411734,1.55331467,Low,232
-7.234183555,1.433574801,0.356261665,-0.471125105,1.245347938,0.843374845,0.637166106,-3.095604051,5.494284647,0.661560867,-0.815556079,-8.101092249,3.364778976,0.94265294,3.204323182,-1.633639747,0.516670492,1.44032962,-0.015831207,2.490652673,1.242471275,-0.738965229,0.114005927,0.265300723,0.71518617,-1.205299721,4.250055881,-4.911519859,-1.679370598,-0.658930429,-2.469589984,-0.313252245,0.190413418,3.029863661,0.953113115,1.86990804,Low,233
-1.525969318,0.288588319,0.941515893,-1.107164687,0.130194038,-0.31920907,0.601399412,0.45355163,6.350543629,-5.715800887,0.931548571,-5.755657369,-0.496054,-0.913836349,0.494618254,-0.120566368,-2.938317863,0.036817718,1.28885397,0.041672299,1.259552277,0.85480498,6.855867088,-0.121446762,0.86566135,1.199469964,1.890698473,-1.981604982,1.629257458,1.46717749,-0.341580071,2.353353516,-0.730868679,-1.573678214,0.673030905,1.395679535,Low,234
-5.181820029,0.244796861,0.181247698,-0.270562481,0.372130791,0.411970407,-0.413545998,4.518975662,2.456501882,-0.19122457,1.931164371,-6.510122319,-2.91119637,-0.163965798,2.645936146,0.119775722,-0.699880508,-0.330966159,5.703515849,1.994223464,0.319274448,-0.250899268,-0.267858776,4.220109536,-0.483565833,0.107822521,6.812205163,-7.908445039,1.598712519,0.028195898,-1.717199616,6.05472192,-1.11512081,1.401136467,0.644043303,-1.736702129,High,235
1.174606389,0.844556531,-1.242001177,0.087165536,0.10238057,0.383745754,0.078767193,-1.465321037,1.535424394,-2.296821911,-0.336942922,2.57269089,-0.106298536,0.361574154,-0.684105442,-0.342854399,-1.491301749,-0.215898818,-2.020723394,-0.350957335,-1.44363832,0.59536944,1.238390288,-1.621611584,1.510168,0.004741386,-0.828082804,4.633393199,1.371646165,0.650250658,-1.661626869,-2.161866133,-1.076454666,0.115003432,1.373464126,1.132122836,Low,236
2.703793262,0.344372911,-0.895061069,-0.310765817,0.30122104,-0.993338994,-1.211604089,-0.916262199,8.775708471,1.196082076,0.277450447,-1.431704001,-0.954501683,-0.491823934,-0.713843061,-0.689939597,2.018294547,-0.336024164,7.015450853,0.104087962,-2.310151678,0.80339502,-0.672997587,2.279745618,-1.47085913,-0.1391223,1.960191684,-5.698803641,0.992097923,1.152254387,2.165882688,3.10182469,-0.66968637,-0.058982883,-1.626262559,-0.435210632,High,237
2.167585255,-0.509506106,1.369121581,-0.324816327,0.653455374,-1.49524172,-1.161553037,-1.566548752,7.130582993,-0.753386599,-0.507556747,1.461083371,-2.325150485,-1.059635373,-1.206034975,-1.182417835,-0.854590114,-0.3503104,1.209406342,-0.416318322,-1.28966063,-0.806067493,-0.793040593,-0.255795975,-1.677740236,-0.205451391,0.760058772,0.694661495,-0.128655285,-0.150098348,0.831302511,-0.669351298,-0.022805075,0.464928545,-1.075495635,1.250704062,High,238
0.411088234,0.044676201,-0.142971444,-1.811722279,-1.129508889,-0.373015062,-1.547838593,-0.401703225,10.90026651,0.165529344,-0.695365262,-0.2899914,1.440074755,2.834020709,-1.40061046,0.021139493,0.884835434,0.130217017,0.860142782,-1.132298399,-1.925462003,0.216292496,0.312399229,1.241142588,-4.063048378,-0.72542807,-0.868407861,-1.267887087,-2.443404139,0.906156418,-1.145950246,0.985109487,0.458928207,-0.879447551,0.704223569,0.554541628,High,239
-4.363928314,-3.065942094,-0.309637929,0.477541361,-0.323329199,-0.040212258,0.533129152,-2.583561146,10.00454334,-1.498935556,0.981913663,-1.793283048,-3.390764906,1.076701218,-0.140484511,-1.418636885,-1.011059774,-0.663806281,1.184036969,0.608055131,-2.230032928,-0.463829221,0.871704525,-1.516545215,4.277103078,0.950413194,3.01635922,-2.504044047,0.979574836,0.621376649,2.241845932,3.036222417,0.246880777,-0.794149655,-2.213844554,-1.224506231,Low,240
-2.81056624,0.04579262,1.261769208,0.711567115,-0.61862147,-0.450232768,-1.076210452,1.532502193,-4.355902018,-0.722008325,-0.217572222,-4.887853957,1.40584518,-0.26327124,-0.004741204,1.08179334,-0.468971953,0.095827597,-2.352139722,-1.078241447,-4.238565604,0.255663046,-1.30541922,-0.45057079,-2.358516787,-1.395550135,1.681986451,-2.824139724,0.619304893,-0.24485821,-0.109860286,-1.494575836,-0.502939096,-0.368990716,-0.040797639,0.1626684,Low,241
-0.097900559,-1.291469246,1.77143358,-0.284386028,1.371899388,1.060912748,4.010501285,0.888629297,4.580238901,-0.275921653,0.736269281,2.05679087,5.215747401,-0.755699594,0.59871681,1.087905296,-0.876357313,-0.857589856,-1.91708258,-0.979816049,-1.093599401,1.282754217,-0.956515324,-0.554793624,0.760176139,-0.439762453,-0.121511644,5.229415979,-1.174273445,0.261347227,-0.206241975,-1.570000031,0.585478748,2.427262491,1.123149874,0.801045693,High,242
-0.296987308,0.960356383,-0.499314737,-0.163741462,0.176120338,0.531480628,1.441056002,-4.541102911,9.526006827,-0.49058418,0.233465987,-1.056836991,-0.928817503,-0.3785422,-0.728367913,-0.515302273,0.455675852,-0.43116448,-0.622793372,-0.260884286,-4.608156122,-0.153163066,-0.303116265,0.071219502,-1.505164046,-0.26647763,-0.17530088,-1.158257761,0.854244122,0.511435563,0.05425297,1.028345033,0.440857148,-0.448172675,0.031512883,-0.111180705,Low,243
-6.100834986,0.491740854,1.057776624,0.753483056,0.209802213,1.248283016,-0.684559159,0.522628042,-4.056003251,-1.275758874,-0.446478537,-3.96409485,-0.871832166,-0.00155537,-0.584249421,0.653330317,-0.870957144,1.52911087,-2.090550464,0.063466233,3.149197793,0.271162663,0.267449803,0.72269606,-1.601923553,-0.603645579,4.144110732,-3.682929697,-0.320459051,-0.666465203,2.686289727,0.224336503,0.17264087,-1.257791181,-2.115770774,-2.383061185,Low,244
-2.844193763,-1.091647708,1.274333147,-0.819142768,0.675160085,0.486097451,-0.444465913,-4.137818146,2.942213867,-1.371684614,-0.177737356,-7.542125922,2.119453531,-0.605271195,-0.589833415,-1.302849643,-0.823705037,-0.0411989,2.225750751,-0.140117184,1.693210344,-0.082395653,1.32693526,0.880109497,0.170165876,0.338702862,1.963218671,-1.988091613,-1.481358601,-0.137856641,0.244473291,0.79718391,0.586138154,2.371457015,0.419639407,0.895220768,High,245
-4.328186078,1.043708093,-0.242940065,0.764604567,0.018817471,2.136519431,-1.124889429,4.595998584,8.17338958,1.059629939,-1.033839304,-5.810248572,1.418213954,2.901395323,2.072707195,0.793307307,1.691329369,0.331578653,6.065209407,-1.858497023,-0.409162404,0.94453667,-0.604948773,5.299648222,0.250998114,0.690284838,4.234260829,-11.56605813,0.961634103,1.103428143,1.137791712,5.802144256,-0.472431628,-3.442610339,-1.331690192,1.075842579,Low,246
-6.427463739,-0.411298623,1.151053552,1.301003776,-0.175657455,-0.560163942,0.212507499,-0.221409801,-3.183140366,-1.752411282,0.12165985,-3.516729553,-2.265885324,0.241913773,0.207427853,1.768854035,-0.967426647,0.433033966,0.849671682,-1.155194928,3.213397327,-1.395708426,1.420519398,1.18370518,-2.40652212,-1.773618552,-0.94878303,-1.170574637,1.083133116,-0.470833756,-2.585079227,2.881010053,-2.168466779,1.161717379,1.722475976,-2.283808519,Low,247
-4.668992274,0.948190374,-0.611366668,0.779307845,0.32148373,-0.430654186,1.870450926,6.464962671,4.665410674,0.641636595,-0.065292808,-8.319627409,-0.846427614,-0.263406918,-1.583930224,1.902247318,-0.111425327,-2.327261772,-0.161007029,-1.225363972,4.799537572,0.660000187,-1.13209984,3.746852347,-3.4237143,-0.622323146,2.69636294,-6.700470469,-0.49642074,0.898623949,1.630091055,0.821986226,-1.935854803,-0.81347297,-1.854383259,1.695179534,Low,248
-3.132841176,1.056974685,-3.232865789,-2.128800536,0.389332178,-0.001744786,-0.740028976,5.236211393,-0.876415206,2.505610961,0.013121653,-1.16065346,-0.454467873,-1.569564536,2.336343615,1.779459427,-0.441357384,0.06363688,1.869295758,0.198783823,2.316051127,0.57246072,-0.268153597,5.088090539,-0.563421177,0.210718714,3.04931336,-7.889945823,0.164072437,-0.992645781,-0.246720417,5.258285212,-1.30080251,-1.03828253,0.414351465,-1.224128465,Low,249
-3.664305114,-0.915449785,0.997822513,0.461969846,0.240545776,0.607247688,-0.123041711,-1.770917724,-4.001932341,-0.343349554,-0.727734019,-6.276142343,-1.262600755,-0.625721187,-2.397126491,0.462475344,-0.960553183,-0.024926078,-1.106842954,0.824246941,-1.275466372,0.159174976,-0.614825323,2.743363816,-0.461950544,1.272796218,2.148623558,-3.280711604,-1.297187247,-0.273611193,-1.573652899,1.941092376,0.418194148,-0.468977602,1.164182409,-1.384199416,High,250
0.466785041,0.81773113,1.126730775,-0.637739305,0.242686763,0.051192079,-0.514697768,-2.466523752,-8.076911589,-0.581400251,-0.055701195,2.384318728,-1.602706645,0.545534032,-0.167447678,1.068256258,-1.123330249,-0.355792174,-5.009512506,-0.124965004,-3.926714969,-0.414769988,-0.173477243,-2.366671443,1.319759499,0.921307971,0.225893002,6.352125352,-0.001938864,0.319398013,-0.452094127,-4.117874954,0.224062664,-0.480318604,-0.347507994,0.224156322,Low,251
-3.867484051,-0.665942841,-0.182476809,-0.711388842,-0.269096758,-0.324475687,1.7364563,4.136312307,-3.440238526,1.840932043,-0.076087754,-6.997274752,2.458259836,0.328763441,1.678955898,-1.353750337,0.105731071,-0.119210969,5.608539757,-0.371272269,0.689357012,2.37414534,0.609006339,5.843625287,-1.265407255,0.372854986,5.028237087,-8.28134129,0.188957817,-0.239535707,-0.935266034,5.291617454,-0.100800251,0.143487109,0.30898343,-0.729180341,High,252
-0.508444768,-0.40883811,-2.065779972,-0.258410689,1.397830944,-1.645399649,-0.537926685,0.794835005,-5.933789617,-0.961408317,0.018223215,-0.018172199,-1.049478748,-0.94870041,0.16497791,-0.47264875,-1.274527847,-0.106770707,1.683081549,-1.450422544,-4.058348613,0.196137105,-1.121064545,0.707015685,-0.331489734,-0.533441182,2.87515242,-4.125868441,0.589343464,-0.030471373,-0.591259024,2.651651142,-0.210587721,-0.369505924,0.342875593,0.491774789,High,253
-2.424058732,0.485831463,1.043456948,1.467995984,-2.147738078,0.223657258,-0.219190392,-1.256733937,8.63961194,-0.601521917,-0.704925001,-0.434924135,-0.091943791,-0.163918456,-1.282579352,-1.519345742,4.250340566,0.179549622,-1.396444412,0.712479857,-4.794513954,0.621499961,0.587995473,-1.816019708,-1.787488389,-1.432876504,-1.795416045,5.972544929,0.048332148,0.611391481,-0.370482401,-1.41685196,-0.779855503,-0.347910907,-0.501396367,-0.238528429,Low,254
2.175787397,1.26641887,-0.556638304,-2.430838298,-0.203566086,0.30682875,1.368586988,-4.051021823,14.69768782,0.211233211,-0.063998507,-2.37427937,1.616429031,2.71646138,0.608013982,0.491782166,-0.322316554,-0.071931726,1.345752592,-0.509545513,-4.56207803,0.028549088,-0.556411703,0.020102057,-3.411482347,-2.731104677,0.358850788,4.873768572,-0.694353518,-0.452978786,-1.082478234,-0.803381167,1.173089986,-0.228422057,1.186410634,0.242025802,Low,255
-0.656332587,-0.625279036,0.325338887,0.609701258,0.001259786,0.398011744,0.382014164,-2.154400831,0.969404122,0.559698096,-0.189187875,0.579225474,0.450129249,-1.047256844,1.454019107,-0.442265913,1.885577432,0.876481384,1.947261938,1.647359442,-4.83573058,-0.130197364,-0.19014273,-0.336150431,0.005717336,0.329944371,-0.972585218,0.54613048,0.501106363,-0.129950343,1.033154187,1.359161816,-0.010531639,-0.611491254,-1.035989049,-0.306686769,Low,256
6.252526833,0.952374469,-0.762254641,-1.578746397,-1.084595354,0.604762563,-0.501770784,-4.944787108,12.09352859,-0.298512886,0.089452246,-2.313259461,-0.446242831,1.009832724,-1.378752921,0.138741693,-0.067193635,1.569636409,5.182526244,-0.025188448,-2.270953245,0.162081595,-0.572858857,4.039998496,-2.200593755,-0.603661424,1.718109304,3.871091321,-0.186225336,0.006214431,-1.078861565,0.325389891,1.929154053,1.058323482,1.616310498,0.672189604,High,257
-2.104303935,-0.012886308,1.136814417,-0.081788018,-0.481501846,-1.318675549,-2.039342306,-0.147710906,-2.892593978,-0.734666015,0.771973943,-5.93219913,-3.745916317,0.090400226,1.848817663,-0.511745621,-1.088380162,0.956694794,1.775088498,0.576597371,3.300517152,-1.041490474,0.610499484,0.179076003,-3.716967126,-0.95110145,4.570774958,-5.55387163,-0.497013026,0.282574873,-0.700129235,-0.331828433,-0.611697061,2.530316664,0.01746473,1.309964833,Low,258
4.422378144,0.788345533,1.338051465,-0.040318279,-0.641242093,-1.552792739,-0.207692533,-4.80860565,9.613031141,2.452384311,-1.333246858,0.016665232,0.53255161,-0.018425828,0.891671106,-0.472238106,2.789933832,-0.937170274,4.156652702,-0.201425001,-1.710677436,1.37851096,0.200545761,1.575210246,-3.956881513,-1.385459069,0.004473301,-2.269315919,0.597080117,0.940930597,-0.803674448,1.26502935,-1.258799452,0.781664194,0.722400401,1.523476602,Low,259
-0.056213789,-0.191828104,0.874157723,-0.144810906,0.797842595,0.59193705,-0.803722968,-3.308786099,-7.848070901,-1.010669039,-0.187668138,-0.80083597,-1.137106267,0.555210463,0.685541685,0.02165624,-0.478637096,-0.850954236,-0.257060217,0.291632947,-3.777780632,-0.067702846,0.40116645,-0.132331408,-1.356944967,-0.348104488,0.708081778,-0.600568344,0.840815578,0.006215826,0.181993481,1.410642595,-0.089483803,-0.541201032,0.642779288,0.082063239,Low,260
-1.39974677,-1.003220079,0.207649641,0.310591405,-0.474272797,1.131517531,0.511931338,-3.365954006,0.087648706,-0.885244505,-0.321791786,-1.284076472,1.214605096,-1.903408366,0.823177237,0.076242658,-1.195638434,0.085785764,-3.192243781,0.253191281,-2.596578775,0.085761551,0.179509007,-2.627328577,-0.670104719,-1.061612479,0.359783178,0.677306876,0.627946956,0.348312956,-1.114419531,-1.183336847,-0.407291243,1.050078543,0.016781946,0.641117713,Low,261
2.15673863,0.193608449,1.330051517,-0.204044714,-0.616455065,-1.559656782,0.653122722,-0.612329561,8.584637061,-0.275221173,-0.487607891,0.037000169,-1.861010205,-0.709054153,-0.364414196,0.494152291,-0.506344843,1.068217382,4.157672614,-0.767213657,-0.430769847,-1.147276414,-0.77762944,-1.902375963,0.030959731,-0.114653799,1.195670889,-1.379820572,0.06586215,-0.844253102,-1.841679539,1.051227726,0.067052878,1.073112624,1.462341643,0.786625803,High,262
-3.803212391,-0.025792655,-0.033212044,-1.750514606,-0.49740428,0.525067481,0.564791875,0.625811535,3.538507833,-0.085768249,0.850786865,-6.809738891,1.508974687,-0.582978154,-0.863274583,0.516911817,-0.455529194,0.995062468,1.231142584,-1.202664698,0.901871886,-0.440714209,1.040335808,2.001654198,-2.362032245,-1.315044644,4.592898345,-3.571051993,1.05926485,-0.05584178,-2.589202904,1.496859258,0.163452172,0.545653711,1.53013579,-1.255738602,High,263
-3.866385864,1.576700198,2.059649871,-1.48702333,-0.07500031,-0.723198291,0.702026877,-1.031446139,-1.905369791,-4.32408216,-0.787271735,-6.003901264,-0.615516712,-0.761179558,0.422314591,0.641825823,-2.324717175,-1.185957055,2.770125849,1.193519897,2.562111765,1.821849648,1.188676831,2.208774899,-2.434374459,-1.29400333,0.753107123,-0.607708747,-0.462325716,0.48536821,0.935288217,0.268489669,0.74166107,-0.209702574,-1.405109532,2.030358841,Low,264
3.723121162,0.069142618,-0.405592868,-0.301257575,-1.084757287,0.597726719,0.081241609,-3.754095828,3.91020373,-0.11482252,0.467693968,2.721101877,0.66318985,-0.912064165,0.340478285,-1.255250519,-0.700475775,0.279994711,2.905799148,0.829223161,-2.28251129,0.758085324,-1.034695073,0.996127131,-1.729228308,-0.473016416,-1.018066994,-1.775003713,0.144354172,0.139151373,-2.731787571,0.634435022,0.451038345,0.033419972,1.995314696,0.804870619,High,265
3.444978446,-0.55795856,-0.237908299,0.163730924,-0.487741695,-1.665272478,0.430379756,-3.504719645,3.746775775,-0.86159609,0.456648098,-1.551292113,-1.665528354,-0.118870148,-0.496709599,-0.554029407,-1.213343104,-0.741181919,0.629306353,0.707219447,-2.994892653,-1.290215727,-0.623127655,1.018422825,-0.770409731,0.215649419,-0.674425577,-0.000767494,0.43568988,0.108633073,-0.30240113,-0.153817085,-0.68629336,0.104963492,1.208890594,0.503516534,High,266
-2.723039262,-1.040591227,0.781917215,-1.446681147,0.61380171,-0.218372226,0.622550473,-2.392141379,2.647054877,-0.109449282,-0.107531483,0.201454357,3.439389353,1.723013487,0.944848248,0.386314794,0.083815033,-0.144092989,0.347504113,-1.472300025,-4.753774572,-0.607676493,-0.070536867,-2.997701279,1.427972605,0.674678539,-1.104257834,1.34732504,1.587422884,-0.496239404,0.060354952,2.698647517,0.346228541,-0.404922707,-0.537053831,-0.169921119,Low,267
-0.534774493,-1.296099765,1.402584214,3.489128559,0.433549805,0.377334621,-0.590022453,-2.885682488,-1.421766951,-0.74762051,-0.472646779,1.584544389,0.33841217,-0.943124845,-0.542902009,-0.264275481,-1.061240568,-0.446939114,0.736675079,-1.220789356,-4.351495181,0.084327072,-0.04838566,-2.128325866,2.632442102,0.944838706,0.010975113,4.771973128,-1.173295971,-0.567604364,0.491896746,1.306059273,-0.179715983,-0.414655988,-0.648167974,-0.256418088,Low,268
-3.3330881,-0.562265646,-0.175691974,-1.070968793,0.509246658,0.792100512,-0.117028027,-4.166601607,2.02383879,2.887171405,0.545050266,0.253275616,2.31838965,-0.86066151,-0.402408782,0.288996996,0.988940785,0.380667217,0.422666053,-1.549521784,-3.416066348,0.283885841,-0.008349004,-2.505148221,1.111555473,0.478409065,-1.340333645,-1.187417533,0.545215884,0.594267591,2.34158951,3.856240714,0.678585543,-0.081018202,-1.603474736,-0.353011904,Low,269
2.270066142,-0.483518234,-0.773512081,2.267256379,0.102201827,-0.461880394,0.690045836,-2.934301501,4.161794937,1.41801892,-0.015321746,2.314068318,1.486922971,-0.034459833,0.187585922,1.319868959,0.79097659,0.49258192,1.248570659,0.767338268,-4.309407243,1.274972321,-0.518452967,0.139490594,1.044524902,1.212102265,-0.379037062,2.95069002,-0.035348042,-0.684132782,0.420012625,-0.314121955,0.534101072,-0.492263587,-0.504873747,-0.102487957,Low,270
-6.346670225,-0.221533706,-0.950496055,-0.97232729,-0.199321317,1.110228193,-1.409208928,11.95758562,-2.210565183,-0.534283828,-1.091767325,-5.049775091,-0.23184908,-1.615369256,0.800682561,-0.527524681,0.792496422,0.405881222,0.195587833,-0.625446111,4.395357698,0.528523235,-1.016102849,4.103926111,-1.647445021,-0.655982791,5.057606716,-10.75698512,-1.644658691,-0.455201603,-1.965241859,2.527291037,-0.801508775,-0.513768334,1.093202987,1.474952919,High,271
-2.759945638,-1.096430661,-0.074635903,0.625922024,1.262093363,2.936509467,-0.224093974,3.49451831,1.047239771,-1.069198937,0.540293988,0.218470098,3.487606542,-0.96317111,1.072926515,1.299310045,-0.760631953,1.170573818,1.005035237,0.144845312,0.454324921,0.777702539,0.409474116,2.472453361,-0.447992944,-0.332274608,1.573799681,-8.148729358,-2.354674582,-1.067108989,-1.271572388,3.500098011,-0.153131926,0.813522824,0.036865113,-2.546313228,High,272
3.093411123,-0.503230435,-0.870798895,-0.391779198,-0.411774188,-0.256170304,-0.270705916,0.317981336,2.954842612,0.223149916,0.692919647,-1.775652694,1.060936001,-1.120708399,0.539260189,-1.370240882,0.064575495,-1.198059729,0.611338778,1.251070993,-1.711349411,1.046741379,-0.330297735,0.198906586,-1.694694855,-0.690808098,1.351145319,2.443605967,-0.030225739,-0.434630827,0.39458457,-2.43061763,0.488754576,-0.985146778,-0.564883752,-0.841613677,High,273
-0.033538867,-0.359615026,0.001653436,2.888820772,0.684484469,-1.033833219,-0.813179164,-1.790908072,7.336843285,-0.737915107,-0.10152025,-1.528834322,-0.268272959,0.957750187,-1.708875505,-2.367940839,-0.87089174,-1.278149922,2.799902101,2.134931704,-2.536108852,0.356019014,-0.293987309,1.95876805,-1.429668641,0.229663744,1.595223735,1.429474892,-0.096114562,-0.149383022,1.160676831,1.762859621,0.545257318,0.456705607,-1.200471374,0.711689288,High,274
-2.672829532,-0.970262396,-0.656797706,0.443486435,0.697094717,0.298879408,1.707925118,-3.534147321,3.175557172,0.775035962,-0.052988503,0.998028904,-2.571164451,-0.911256461,-1.00218373,1.143262336,-0.308587885,0.480723778,1.204545107,-0.451462229,-5.222959189,0.08230053,-0.804727024,-3.195395717,3.370527047,1.764403494,0.849885696,1.895174195,-0.033969284,0.243721448,1.092532114,2.846317117,0.028878822,-0.599773566,-1.499480512,-0.548088317,Low,275
4.358775948,-0.797261542,0.552516445,-0.412997952,-0.303859533,-1.093999021,-0.712881275,-3.862002632,19.39254179,-0.700292094,-0.672700466,-3.940806054,-2.77779826,1.099077755,0.456653307,-2.567707647,-0.08990728,-0.028009393,0.71053079,-1.6708913,-3.213035634,0.442495078,-0.366523698,-1.032027845,-3.002762555,-2.196211246,3.618369977,2.932513965,1.676947053,-0.690015722,-0.190347872,-3.537174239,-0.414519355,0.239989663,-0.616921792,-0.106701232,High,276
