FirstLayer_dialogue_speed_factor_3,FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_5,SecondLayer_Item_inter_factor_3,SecondLayer_Item_inter_factor_5,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_speed_factor_13,FirstLayer_dialogue_share_factor_13,SecondLayer_Item_inter_factor_9,FirstLayer_behaviorType_share_factor_1,floodArmoryScore,FirstLayer_dialogue_share_factor_10,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_10,FirstLayer_dialogue_freq_factor_14,FirstLayer_dialogue_speed_factor_15,FirstLayer_itemInter_speed_factor_1,FirstLayer_dialogue_speed_factor_19,ThirdLayer_inter_factor_7,SecondLayer_arg_inter_factor_1,SecondLayer_Item_inter_factor_6,FirstLayer_itemInter_speed_factor_3,FirstLayer_dialogue_share_factor_2,SecondLayer_Item_inter_factor_4,playerName,POSTU4
0.035671722,6.30067791,-0.940360811,0.151288183,0.994397659,0.064127928,-0.34394435,0.440052733,0.245612577,-3.015804404,-1.052719761,-0.635202706,0.04406226,0.940085006,-0.046297617,0.235047446,1.595613521,-1.382192558,-0.685108004,-0.385331875,-0.246722077,-0.93023442,1.390714232,0.384854791,163,High
-0.07330803,4.802551845,-0.522633984,0.643007135,2.484883626,0.0046558,-1.05676858,-2.456311359,0.009990929,-0.140093329,1.427833012,-0.726270661,0.083625047,-2.996179647,0.004903538,0.846693394,0.527439333,2.503173373,-0.861295424,0.020587581,0.530051175,-1.508653149,1.49650901,0.042599127,164,High
0.044039464,6.240793295,0.248530583,-0.397788939,1.170541734,-0.050484049,0.358131796,0.888970286,0.025409112,0.583126788,-0.053864823,-0.989631555,0.041906508,0.61076929,-0.065693009,0.539291119,1.103351031,-1.701980387,-0.570991538,-0.716309669,-0.459232093,0.1773227,1.283767566,0.16476989,165,Low
0.006820547,-2.540065494,0.915269897,0.176829458,3.041880996,-0.024761864,0.755935173,0.047186493,-2.4543129,1.784897676,-4.512592525,0.5223109,-0.011305321,-0.762425662,0.045830816,-0.650836877,-1.67235273,1.334511013,-0.464495302,-1.960230047,-3.50216614,-1.339147103,-0.966599671,-1.970649592,166,High
0.057478872,-7.346188206,-0.733416153,0.39028294,-0.075477995,-0.386414043,2.145974112,-2.230135841,-0.755902937,-0.367191688,-1.806386997,0.525434151,-0.069690982,0.991133314,-0.010762534,0.287195116,1.562763471,0.192940732,0.691338598,-0.327421437,1.142886331,1.42066375,0.62685997,1.16553031,167,Low
0.07216257,-2.15876347,-0.453959101,-0.596630236,1.395701145,0.022168465,0.41899598,-1.175908256,-1.767296425,-1.775427545,-0.584479776,-1.710073567,0.032015576,1.954358279,-0.039137547,0.758588493,2.211829325,-1.887078242,0.920370163,-0.320554518,0.620327476,1.629749826,1.789695548,-0.709133874,168,High
0.091356039,-1.293006045,1.26797614,0.03144572,-0.240958192,0.046812196,0.177063468,-0.330227983,0.722246621,1.782788063,0.594495737,0.023589962,0.025982902,0.244603836,0.00264225,1.070629868,0.64347486,-2.361330339,0.752523407,0.492931671,0.259596393,4.083407376,1.650388588,2.904740433,169,Low
-0.033248237,5.063377095,-0.084715719,-0.051943108,1.456378425,-0.060873973,-0.107689774,-0.333149463,-0.254370055,1.372333479,-0.449674976,0.635750779,-0.047591306,0.985756783,-0.022353706,1.42721629,2.512166161,-0.701791994,-0.688588339,-1.235689048,0.936090626,-0.11238293,0.3663428,1.033707451,170,High
-0.0392382,-2.611242615,0.995592091,1.324244565,1.247919091,0.025232075,-0.388452797,-1.546051177,-0.546258592,0.679011121,0.533158346,-2.06236869,0.029189312,-1.106998945,0.024922062,0.173312303,1.867148042,-0.272803018,0.219053161,-0.236060953,-0.845757079,2.471504667,0.490531972,2.58398392,171,High
0.079028812,7.386194455,0.372445812,1.552488752,-0.586472838,0.014905366,0.704724882,0.892442997,0.398441937,1.464392378,2.06672011,-0.390341325,0.021745512,1.285418956,-0.021841217,-1.064629589,1.61155726,-1.383989313,0.454845762,0.160104372,0.500093877,5.589446081,-0.722411846,3.940534691,172,High
0.028527828,-0.971865517,-0.027362638,1.891986019,0.068890214,0.054981931,1.383709012,-2.622269459,0.14575645,-0.442096393,2.225019199,-1.480870364,0.080390787,1.524102144,-0.035187459,1.596799334,-0.347677358,1.173258105,1.040169732,-1.022826314,0.466001901,3.849632616,-0.465691754,4.516413582,173,High
-0.056351974,-2.653586107,-1.064558824,-0.046953068,-0.416915656,0.005589224,0.188897601,1.29562091,-0.036970926,-1.183669543,-0.806007505,-0.175758712,0.085917022,1.403392686,0.160161579,2.123572896,-3.45979576,-0.426795411,1.180002617,0.347168164,-0.479812708,-2.534785829,0.837295402,-4.061620665,174,High
-0.085708603,8.467192054,0.443870585,-0.337291014,0.697438412,0.031961027,-0.135649887,-2.84921143,-0.25367484,0.377560595,2.489901547,-2.560134005,-0.019613064,-0.957273543,-0.006097363,-1.292440735,2.553097819,-2.940408558,0.166543148,0.451131475,1.765607305,-2.633422806,1.000969756,0.599075122,175,High
0.119241972,-2.310663987,-0.512860619,2.083583127,1.327719722,-0.024244584,0.549903743,-0.746020507,-0.797478028,0.693718978,-5.074475742,-2.278793552,-0.020673047,0.296407455,0.035190372,-1.615734847,1.519837085,1.348499478,-1.405680819,-1.138143724,-3.204129433,3.86618231,-2.193016987,-1.293684149,176,High
-0.043519052,-2.088059521,0.634142673,-1.975398239,2.381761377,0.040862394,0.251372693,0.128083103,0.578309017,-0.706515732,-3.272627688,-0.213289322,0.017274798,-1.191487905,0.066401256,1.270674621,-6.874721898,-0.679688587,-1.450945547,-1.475474759,-2.697980894,-2.217619038,2.835179606,-3.292891273,177,High
0.105505406,6.40124121,-0.236588062,-0.086877709,-7.153429853,0.002115372,-0.93506435,2.170997181,-1.118461582,-0.136805041,-3.364351793,-0.376847423,0.077714126,1.551934847,0.089545005,-1.055312185,-0.32715965,-1.094286673,-1.981255196,1.53774008,-0.605102103,4.498215323,-0.913214262,0.962119848,178,High
0.078370182,5.341266632,0.180379819,1.532003319,-0.107851892,-0.023889262,0.938146066,0.089560483,-0.474384994,0.212046116,0.738812924,-2.130370569,0.004702292,2.653752515,0.049182012,1.322574297,0.159176102,-0.862067065,-0.328541768,0.831414734,-0.066928635,0.481720805,-0.010909138,-1.596306943,179,High
0.029958569,-3.621818563,1.784658104,-2.885513977,0.70073397,0.035458056,-0.461975971,1.562107847,0.270995501,-2.9189012,1.16066022,0.974274788,0.10483005,-0.258022791,0.016910942,-0.932684919,3.011450791,0.749207036,-0.05139179,-0.733794608,0.992296587,-0.490291564,1.820902634,0.282912292,180,Low
-0.033159427,5.310355806,-0.466880339,0.666023792,0.866743164,0.027824553,-0.734305702,-0.908280178,-0.410190016,2.10674331,0.234273558,-0.519841656,-0.033426826,-0.04289833,0.082300921,0.791779537,-2.694725918,-0.951138642,2.998973987,-0.715042122,1.206553085,0.233576608,0.676420398,0.46428902,181,High
