,ItemID,classId,buildType,installId,playerName,playerId,timestamp,platform,sessionId,teacherId,type,unit,buildVersion,PlayerpostionX,PlayerpostionZ,PlayerpostionY,CamerarotationX,CamerarotationZ,CamerarotationY,QuestTableF,TasktableF,Scenenames,buildVersion.1,dialogueID,dialogueEventType
1658,5d263fc3e4194c2f5ffca109,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:42,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-217.3999939,195.1999969,51.82538605,0,1,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Seaside Humidity","U5,U5_Quests",0.11.235,426,DialogueFinishEvent
1659,5d263fc3e4194c2f5ffca112,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:42,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-217.3999939,195.1999969,51.82538605,0,1,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Seaside Humidity","U5,U5_Quests",0.11.235,427,DialogueStartEvent
1660,5d263fd2e4194c2f5ffca14e,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:43,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-208.9057465,205.5123749,51.75226593,0.596225381,0.802817106,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Seaside Humidity","U5,U5_Quests",0.11.235,427,DialogueFinishEvent
1661,5d263fdce4194c2f5ffca16e,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:43,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-208.9057465,205.5123749,51.75226593,0.596225381,0.802817106,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Seaside Humidity;88,Check the Factory Humidity","U5,U5_Quests",0.11.235,414,DialogueStartEvent
1662,5d263febe4194c2f5ffca1a9,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:43,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-210.6884613,169.8969269,53.73529816,-0.975916922,-0.218142986,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Factory Humidity","U5,U5_Quests",0.11.235,413,DialogueStartEvent
1663,5d263febe4194c2f5ffca1b4,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:43,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-210.6884613,169.8969269,53.73529816,-0.975916922,-0.218142986,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Factory Humidity","U5,U5_Quests",0.11.235,415,DialogueStartEvent
1664,5d264031e4194c2f5ffca2cc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:44,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,88.66396332,59.49112701,106.760376,-0.849892437,0.52695632,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Factory Humidity","U5,U5_Quests",0.11.235,414,DialogueFinishEvent
1665,5d264041e4194c2f5ffca314,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:45,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,88.66396332,59.49112701,106.760376,-0.849892437,0.52695632,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Factory Humidity;88,Check the Cave Humidity","U5,U5_Quests",0.11.235,413,DialogueFinishEvent
1666,5d264054e4194c2f5ffca35a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:13,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,25.91313934,-198.4353485,54.25763702,0.999902606,-0.013962269,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Bill’s Grand Idea","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;37,bill outside cavern;37,meet Bill","U5,U5_Quests",0.11.235,415,DialogueFinishEvent
1667,5d264064e4194c2f5ffca37f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:32,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-10.73035717,624.4036865,55.97603226,0.955346525,-0.295488477,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate Sam's Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;64,Check Sam's Garden","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.235,78,DialogueStartEvent
1668,5d26407de4194c2f5ffca3e3,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:45,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-645.8631592,0.834353387,-107.2700729,-0.91844666,0.395544946,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Factory Humidity;88,Check the Cave Humidity","U5_Cavern,U5_Cavern_Quests",0.11.235,78,DialogueFinishEvent
1669,5d26408ae4194c2f5ffca406,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:46,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-646.5061035,1.111234784,-107.2700806,-0.91844666,0.395544946,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate the Water Shortage","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;88,Check the Cave Humidity;88,Check the Base Humidity","U5_Cavern,U5_Cavern_Quests,U5",0.11.235,423,DialogueStartEvent
1670,5d264090e4194c2f5ffca42c,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:24,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-43.04372406,42.94493103,17.05759811,-0.939692557,-0.34202075,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Construct a Distillery at the Factory","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;35,setup first","U5_Largemart_Factory,U5_Largemart_Factory_Quests",0.11.235,423,DialogueFinishEvent
1671,5d2640abe4194c2f5ffca461,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:46,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-74.09954834,-55.6595192,55.95331573,0.42103529,0.907044232,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team",Player_Base,0.11.235,298,DialogueStartEvent
1672,5d2640b5e4194c2f5ffca48b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:46,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-74.09954834,-55.6595192,55.95331573,0.42103529,0.907044232,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team",Player_Base,0.11.235,298,DialogueFinishEvent
1673,5d2640c4e4194c2f5ffca4ba,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:47,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team",Player_Base,0.11.235,297,DialogueStartEvent
1674,5d2640e2e4194c2f5ffca538,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:47,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team",Player_Base,0.11.235,297,DialogueFinishEvent
1675,5d2640e3e4194c2f5ffca545,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:47,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,424,DialogueStartEvent
1676,5d2640ece4194c2f5ffca565,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:36,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-587.2520142,758.6564331,63.25770569,-0.172939822,-0.984925568,-0.003687886,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate Anderson's Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;65,Check Anderson's Water Supply","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase",0.11.235,424,DialogueFinishEvent
1677,5d264105e4194c2f5ffca5ca,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:48,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,425,DialogueStartEvent
1678,5d264106e4194c2f5ffca5cf,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:48,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,425,DialogueFinishEvent
1679,5d264123e4194c2f5ffca648,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:48,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,296,DialogueStartEvent
1680,5d264123e4194c2f5ffca64f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:48,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,296,DialogueFinishEvent
1681,5d264164e4194c2f5ffca744,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:49,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,432,DialogueStartEvent
1682,5d264164e4194c2f5ffca74a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:49,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,168,DialogueStartEvent
1683,5d264188e4194c2f5ffca7d5,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:50,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,168,DialogueFinishEvent
1684,5d264188e4194c2f5ffca7da,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:50,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Update the Team;89,Sort this Out",Player_Base,0.11.235,169,DialogueStartEvent
1685,5d264192e4194c2f5ffca7fa,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:50,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Sort this Out",Player_Base,0.11.235,170,DialogueStartEvent
1686,5d264192e4194c2f5ffca7fc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:50,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Sort this Out;89,Counter Him Cadet",Player_Base,0.11.235,169,DialogueFinishEvent
1687,5d2641c4e4194c2f5ffca8cc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:51,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet",Player_Base,0.11.235,320,DialogueStartEvent
1688,5d2641c4e4194c2f5ffca8ce,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:51,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,170,DialogueFinishEvent
1689,5d2641e7e4194c2f5ffca954,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:51,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,320,DialogueFinishEvent
1690,5d2641e7e4194c2f5ffca955,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:51,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,171,DialogueStartEvent
1691,5d2641f1e4194c2f5ffca978,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:25,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-13.70388126,64.24519348,20.97659874,0.94205749,-0.335451245,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Construct a Distillery at the Factory","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;35,setup second;35,setup third","U5_Largemart_Factory,U5_Largemart_Factory_Quests",0.11.235,171,DialogueFinishEvent
1692,5d264200e4194c2f5ffca9b2,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:52,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,0.443071574,-0.896486282,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,321,DialogueStartEvent
1693,5d26420ae4194c2f5ffca9db,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:31,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,11.09232044,621.2504272,55.97603226,-0.86701113,0.49828881,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate Sam's Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;64,Check Sam's Garden","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.235,321,DialogueFinishEvent
1694,5d26422de4194c2f5ffcaa6b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:53,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,-0.782607913,-0.622514844,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,322,DialogueStartEvent
1695,5d264232e4194c2f5ffcaa77,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:26,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-44.30055237,55.32977676,24.97259903,-0.993768036,-0.111469507,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Construct a Distillery at the Factory","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;35,setup third;35,setup fourth","U5_Largemart_Factory,U5_Largemart_Factory_Quests",0.11.235,529,DialogueStartEvent
1696,5d26424be4194c2f5ffcaae7,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:53,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,-0.782607913,-0.622514844,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;89,Counter Him Cadet;89,Is the Water Missing?",Player_Base,0.11.235,322,DialogueFinishEvent
1697,5d26424be4194c2f5ffcaaeb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:53,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,-0.782607913,-0.622514844,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Is Water Missing?,Jasper's Discovery","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate",Player_Base,0.11.235,529,DialogueFinishEvent
1698,5d264250e4194c2f5ffcaafb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:29,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-71.21627045,-105.1517944,58.96693802,-0.179347888,0.983785689,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Check in with Toppo","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;63,Leave your house;63,Talk with Toppo",Player_Base,0.11.235,530,DialogueStartEvent
1699,5d264250e4194c2f5ffcaaff,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:29,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-71.21627045,-105.1517944,58.96693802,-0.096397825,0.99534291,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Check in with Toppo","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;63,Leave your house;63,Talk with Toppo",Player_Base,0.11.235,530,DialogueFinishEvent
1700,5d264269e4194c2f5ffcab55,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:11,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-559.8927002,-84.33280945,-106.0163498,0.997915566,0.064532399,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Explore the Alien Seaside Facility","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;36,Start Fountain;36,Talk Bill","U5_Cavern,U5_Cavern_Quests",0.11.235,531,DialogueStartEvent
1701,5d264279e4194c2f5ffcaba0,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:19,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,7.944366455,-4.759247303,1.84018445,0.680781305,-0.732486844,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;32,Find Rock;32,Drill hole","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles",0.11.235,531,DialogueFinishEvent
1702,5d2642bde4194c2f5ffcac96,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:55,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,-70.14962006,-100.4974518,58.96693802,-0.782607913,-0.622514844,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Jasper's Discovery","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;66,Follow Jasper",Player_Base,0.11.235,532,DialogueStartEvent
1703,5d2642e0e4194c2f5ffcad18,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:56,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,1127.140015,921.0700073,139.4700012,0,1,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Jasper's Discovery","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;66,Follow Jasper;66,Gain Entrance to the New Ruins","U2,U2_Collectibles,U2_Quests",0.11.235,532,DialogueFinishEvent
1704,5d2642f1e4194c2f5ffcad42,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:00,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,179.7563934,54.46264648,3.979999781,-0.9997015,-0.024433732,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Explore the Alien Seaside Facility","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;36,Evaporate Water;36,Transport Water",U5_Dungeon,0.11.235,533,DialogueStartEvent
1705,5d2643bbe4194c2f5ffcb272,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:32,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,11.09232044,621.2504272,55.97603226,-0.86701113,0.49828881,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Investigate Sam's Water Shortage","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;64,Check Sam's Garden","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.235,533,DialogueFinishEvent
1706,5d2643bbe4194c2f5ffcb27b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,7/10/2019 9:00,WindowsPlayer,NA,11,DialogueEvent,0,0.11.235,183.6178741,40.67000961,3.980000019,-0.486334205,-0.87377286,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Explore the Alien Seaside Facility","50,watershed;49,poster1;49,poster5;49,poster6;46,jasper;40,Find the supplies crate;36,Evaporate Water;36,Transport Water",U5_Dungeon,0.11.235,534,DialogueStartEvent
