"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","keyName","description"
"22","5c66e847e4194c47a1588902",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:26:45","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-202.913314819336,87.2033157348633,79.4069442749023,-0.537298858165741,-0.843392133712769,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"23","5c66e847e4194c47a1588903",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:26:35","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-202.913314819336,87.2033157348633,79.4069442749023,-0.537298858165741,-0.843392133712769,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"24","5c66e86ae4194c47a158893a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:18","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-193.093734741211,164.488189697266,91.1419143676758,0.0348981134593487,0.99939090013504,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"25","5c66e874e4194c47a1588948",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:23","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-181.689315795898,181.75456237793,83.5641021728516,0.900318026542664,0.43523246049881,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"26","5c66e874e4194c47a1588952",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:24","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-175.896911621094,184.372314453125,81.3078231811523,0.900318026542664,0.43523246049881,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"27","5c66e874e4194c47a1588956",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:19","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-192.859024047852,172.082901000977,91.2640991210938,0.0348981134593487,0.99939090013504,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"28","5c66e888e4194c47a1588974",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:46","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-149.028533935547,175.777923583984,84.0784378051758,0.816138446331024,-0.5778568983078,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"29","5c66e888e4194c47a158897d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:27:44","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-156.994338989258,181.458618164062,83.884651184082,0.816138446331024,-0.5778568983078,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","Q","quests"
"30","5c66f133e4194c47a1589ba3",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:04:45","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-972.937194824219,47.6329689025879,71.4024505615234,0.882126271724701,-0.471013307571411,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"31","5c66f133e4194c47a1589bae",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:04:46","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-944.541381835938,32.8438911437988,75.9357452392578,0.882126271724701,-0.471013307571411,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"32","5c66f139e4194c47a1589bc6",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:04:54","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-826.989562988281,-42.8555297851562,72.0597839355469,0.844326674938202,-0.535828590393066,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"33","5c66f142e4194c47a1589bd7",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:02","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-710.421325683594,30.8193454742432,72.0597763061523,0.679442882537842,0.733728408813477,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"34","5c66f142e4194c47a1589bd8",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:04:55","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-800.782897949219,-60.0048751831055,72.0597839355469,0.844326674938202,-0.535828590393066,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
