,ItemID,classId,buildType,installId,playerName,playerId,timestamp,platform,sessionId,teacherId,type,unit,buildVersion,PlayerpostionX,PlayerpostionZ,PlayerpostionY,CamerarotationX,CamerarotationZ,CamerarotationY,QuestTableF,TasktableF,Scenenames,buildVersion.1,eventDescription
35,5c536f61e4194c47a14df0c7,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 9:57,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-3.803434134,-61.6202774,0.777678311,-0.843391538,-0.537299395,0,U1 - An Amazing AI,"77,collectARF;77,checkPoster","U1,U1_Quest",0.11.141,Map Menu Node
36,5c53730be4194c47a14dfb72,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:13,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,711.7862549,1512.247925,126.3986435,0.278454065,-0.960449815,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
37,5c53731ae4194c47a14dfb99,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:13,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,711.7862549,1512.247925,126.3986435,0.278454065,-0.960449815,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
38,5c537329e4194c47a14dfbb3,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:13,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,711.7862549,1512.247925,126.3986435,0.21077767,-0.977534056,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
39,5c537347e4194c47a14dfc11,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:14,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,652.2426147,1574.490112,118.8649521,-0.947589576,0.319490373,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
40,5c537351e4194c47a14dfc30,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:14,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,710.6790771,1676.34436,100.8662796,0.57117337,0.820829451,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
41,5c53735be4194c47a14dfc4d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:14,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,712.1226807,1677.588501,100.2900162,0.713642836,0.700509787,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Map Menu Node
42,5c537365e4194c47a14dfc6d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:14,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,787.94104,1895.270752,117.7025681,0.326097488,0.945336163,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Chat Log Menu Node
43,5c53737ee4194c47a14dfca1,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:15,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,915.8736572,1883.825073,142.0628052,0.701308787,0.712857604,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Quest Menu Node
44,5c537392e4194c47a14dfcdc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:15,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,921.5698242,1873.890381,149.1815796,0.25659138,-0.96652019,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Help Menu Node
45,5c537392e4194c47a14dfce5,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 10:15,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,921.5698242,1873.890381,149.1815796,0.611083806,-0.791566133,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests",0.11.141,Backing Info Menu Node
46,5c66cbbce4194c47a1584355,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,2/15/2019 2:24,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-178.6904755,139.8652802,94.68044281,-0.663925588,-0.747798681,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.141,Map Menu Node
47,5c66cbcbe4194c47a1584394,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,2/15/2019 2:25,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-178.6904755,139.8652802,94.68044281,-0.663925588,-0.747798681,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.141,Map Menu Node
