"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","taskEventType","questID","taskKey","currentProgress"
"1277","5c61d032e4194c47a15622f6",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:42:40","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-560.136779785156,-458.182983398438,73.9175796508789,-0.223245084285736,-0.974762439727783,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;87,Gain Acces to the Ruins","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",27,"Find the supplies",1
"1278","5c61d032e4194c47a15622f8",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:42:40","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-560.136779785156,-458.182983398438,73.9175796508789,-0.223245084285736,-0.974762439727783,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;87,Gain Acces to the Ruins;87,Pickup the Key","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskActiveEvent",27,"Deliver crates",NA
"1279","5c61d037e4194c47a156230b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:42:43","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-563.84716796875,-460.376831054688,73.6559906005859,-0.526951551437378,-0.849895238876343,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;87,Pickup the Key","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskCompleteEvent",27,"Find the supplies",NA
"1280","5c61d037e4194c47a156230f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:42:43","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-563.84716796875,-460.376831054688,73.6559906005859,-0.526951551437378,-0.849895238876343,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;87,Pickup the Key","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskActiveEvent",74,"wakeup",NA
"1281","5c61d051e4194c47a156236c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:43:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.807189941406,-459.22998046875,74.4332504272461,0.064537487924099,-0.997915625572205,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Pickup the Key","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",27,"Deliver crates",1
"1282","5c61d051e4194c47a156236d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:43:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.807189941406,-459.22998046875,74.4332504272461,0.064537487924099,-0.997915625572205,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Pickup the Key","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",27,"Deliver crates",2
"1283","5c61d051e4194c47a1562378",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:43:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.807189941406,-459.22998046875,74.4332504272461,0.064537487924099,-0.997915625572205,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Pickup the Key;87,Unlock the door","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",27,"Deliver crates",3
"1284","5c61d10ce4194c47a1562408",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:20","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.589660644531,-460.857025146484,74.6907348632812,-0.170204326510429,-0.985409021377563,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Unlock the door","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskCompleteEvent",27,"Deliver crates",NA
"1285","5c61d10ce4194c47a1562409",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:20","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.589660644531,-460.857025146484,74.6907348632812,-0.170204326510429,-0.985409021377563,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Unlock the door;87,Enter the ruins","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",27,"Deliver crates",4
"1286","5c61d10ce4194c47a1562410",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:20","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-557.589660644531,-460.857025146484,74.6907348632812,-0.170204326510429,-0.985409021377563,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Unlock the door","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskActiveEvent",24,"Return to Sam",NA
"1287","5c61d148e4194c47a1562511",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-560.877502441406,-461.34130859375,74.3426361083984,-0.327213317155838,-0.944950342178345,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;87,Enter the ruins","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskActiveEvent",24,"Test the base's water",NA
"1288","5c61d148e4194c47a1562512",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-560.877502441406,-461.34130859375,74.3426361083984,-0.327213317155838,-0.944950342178345,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy","U3,U3_Collectibles,U3_Quests,U3_RiverSpline,U3_Dungeon_Side_Quest","0.11.141","TaskCompleteEvent",24,"Return to Sam",NA
"1289","5c61d148e4194c47a1562513",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:44:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-560.877502441406,-461.34130859375,74.3426361083984,-0.327213317155838,-0.944950342178345,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump1","U3,U3_Collectibles,U3_Quests,U3_RiverSpline,U3_Dungeon_Side_Quest","0.11.141","TaskProgressEvent",24,"Return to Sam",1
"1290","5c61d166e4194c47a1562583",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:47:31","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-167.839569091797,-105.785537719727,52.7085647583008,0.977045834064484,0.213029444217682,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump1","U3_Dungeon_Side_Quest","0.11.141","TaskProgressEvent",24,"Test the base's water",1
"1291","5c61d166e4194c47a1562584",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:47:31","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-167.839569091797,-105.785537719727,52.7085647583008,0.977045834064484,0.213029444217682,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump1","U3_Dungeon_Side_Quest","0.11.141","TaskActiveEvent",24,"Trace the pollutant",NA
"1292","5c61d166e4194c47a1562585",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:47:31","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-167.839569091797,-105.785537719727,52.7085647583008,0.977045834064484,0.213029444217682,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump1;75,Pump2","U3_Dungeon_Side_Quest","0.11.141","TaskCompleteEvent",24,"Test the base's water",NA
"1293","5c61d1ace4194c47a156269b",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:48:55","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.958541870117,-89.1275787353516,52.2660217285156,0.190807804465294,-0.981627702713013,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump2","U3_Dungeon_Side_Quest","0.11.141","TaskProgressEvent",24,"Trace the pollutant",1
"1294","5c61d1ace4194c47a156269e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:48:55","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.958541870117,-89.1275787353516,52.2660217285156,0.190807804465294,-0.981627702713013,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump2","U3_Dungeon_Side_Quest","0.11.141","TaskActiveEvent",24,"Open the Claimer System",NA
"1295","5c61d1ace4194c47a15626a1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:48:55","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.958541870117,-89.1275787353516,52.2660217285156,0.190807804465294,-0.981627702713013,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump2;75,Pump3","U3_Dungeon_Side_Quest","0.11.141","TaskCompleteEvent",24,"Trace the pollutant",NA
"1296","5c61d20be4194c47a156281c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:50:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-142.971099853516,-105.682876586914,53.162467956543,-0.996779024600983,0.0801984667778015,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump3;75,Pump4","U3_Dungeon_Side_Quest","0.11.141","TaskActiveEvent",0,"Convince Bill the pollutant is nearby",NA
"1297","5c61d20be4194c47a1562826",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:50:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-142.971099853516,-105.682876586914,53.162467956543,-0.996779024600983,0.0801984667778015,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump3","U3_Dungeon_Side_Quest","0.11.141","TaskCompleteEvent",24,"Open the Claimer System",NA
"1298","5c61d20be4194c47a1562827",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:50:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-142.971099853516,-105.682876586914,53.162467956543,-0.996779024600983,0.0801984667778015,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump3","U3_Dungeon_Side_Quest","0.11.141","TaskProgressEvent",24,"Open the Claimer System",1
"1299","5c61d2fde4194c47a1562bec",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:52:37","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.67414855957,-114.021118164062,52.2564811706543,0.233445629477501,0.972369849681854,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump4;75,BackToGardens","U3_Dungeon_Side_Quest","0.11.141","TaskProgressEvent",0,"Convince Bill the pollutant is nearby",1
"1300","5c61d2fde4194c47a1562bf1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:52:37","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.67414855957,-114.021118164062,52.2564811706543,0.233445629477501,0.972369849681854,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump4","U3_Dungeon_Side_Quest","0.11.141","TaskActiveEvent",0,"Identify pollutant",NA
"1301","5c61d2fde4194c47a1562bf2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:52:37","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-158.67414855957,-114.021118164062,52.2564811706543,0.233445629477501,0.972369849681854,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Collect all the Pumps in the Alien Facility","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;75,Pump4","U3_Dungeon_Side_Quest","0.11.141","TaskCompleteEvent",0,"Convince Bill the pollutant is nearby",NA
"1302","5c61d341e4194c47a1562cfd",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:55:32","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-562.559020996094,220.497817993164,54.9799995422363,-0.826098680496216,0.563525676727295,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Strange Gardening","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;25,Install Pumps","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",0,"Identify pollutant",1
"1303","5c61d357e4194c47a1562d56",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:56:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-429.303680419922,367.792022705078,54.9799995422363,0.731353342533112,0.6819988489151,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Strange Gardening","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;25,Install Pumps","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskActiveEvent",0,"Talk with Sam",NA
"1304","5c61d357e4194c47a1562d57",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:56:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-429.303680419922,367.792022705078,54.9799995422363,0.731353342533112,0.6819988489151,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Strange Gardening,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskCompleteEvent",0,"Identify pollutant",NA
"1305","5c61d357e4194c47a1562d60",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:56:03","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-429.303680419922,367.792022705078,54.9799995422363,0.731353342533112,0.6819988489151,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskCompleteEvent",0,"Talk with Sam",NA
"1306","5c61d407e4194c47a1562fb3",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:59:00","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-585.541687011719,752.921203613281,63.0741691589355,-0.157451450824738,-0.987521290779114,-0.00335760181769729,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Second Day at Base,Alien Village","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase","0.11.141","TaskActiveEvent",86,"Talk to Sam",NA
"1307","5c61d407e4194c47a1562fba",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:59:00","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-585.541687011719,752.921203613281,63.0741691589355,-0.157451450824738,-0.987521290779114,-0.00335760181769729,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Second Day at Base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;59,Talk To Anderson","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase","0.11.141","TaskProgressEvent",0,"Talk with Sam",1
"1308","5c61d407e4194c47a1562fbb",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:59:00","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-585.541687011719,752.921203613281,63.0741691589355,-0.157451450824738,-0.987521290779114,-0.00335760181769729,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Find the Ruins","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase","0.11.141","TaskCompleteEvent",86,"Talk to Sam",NA
"1309","5c61d42ae4194c47a156303a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 07:53:25","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",-484.13818359375,-312.637786865234,54.9799995422363,0.312334179878235,0.94997227191925,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Strange Gardening","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;25,Install Pumps","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","TaskProgressEvent",86,"Talk to Sam",1
"1310","5c61d4a7e4194c47a156322f",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:01:36","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",163.584732055664,-601.408752441406,42.4690551757812,-0.179810360074043,-0.983694195747375,-0.00383439194411039,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Find the Ruins","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskActiveEvent",86,"Examine a Garden",NA
"1311","5c61d4a7e4194c47a156323c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:01:36","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",163.584732055664,-601.408752441406,42.4690551757812,-0.179810360074043,-0.983694195747375,-0.00383439194411039,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Find the Ruins","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskActiveEvent",86,"Check out the Supertree",NA
"1312","5c61d4a8e4194c47a156323d",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:01:36","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",163.584732055664,-601.408752441406,42.4690551757812,-0.179810360074043,-0.983694195747375,-0.00383439194411039,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Find the Ruins;2,Unlock the Door","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskCompleteEvent",86,"Examine a Garden",NA
"1313","5c61d4c0e4194c47a156329a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",172.460220336914,-686.575378417969,40.9909858703613,-0.229337051510811,-0.973335087299347,-0.0048905317671597,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Unlock the Door;2,Enter the Building","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskProgressEvent",86,"Examine a Garden",1
"1314","5c61d4c0e4194c47a156329c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",172.460220336914,-686.575378417969,40.9909858703613,-0.229337051510811,-0.973335087299347,-0.0048905317671597,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Unlock the Door","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskCompleteEvent",86,"Check out the Supertree",NA
"1315","5c61d4c1e4194c47a15632a3",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:06","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",172.460220336914,-686.575378417969,40.9909858703613,-0.229337051510811,-0.973335087299347,-0.0048905317671597,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,infiltration;50,energy;2,Unlock the Door","U4,U4_Collectibles,U4_Quests,U4_AlienRuins","0.11.141","TaskActiveEvent",87,"Gain Acces to the Ruins",NA
"1316","5c61d4ebe4194c47a1563338",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",179.066619873047,-723.735412597656,-73.0699310302734,-0.802459895610809,-0.596705913543701,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;2,Try the Controls","U4_DrillRoomV2,U4_DrillRoomV2_Quests","0.11.141","TaskProgressEvent",86,"Check out the Supertree",1
"1317","5c61d4ebe4194c47a1563339",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",179.066619873047,-723.735412597656,-73.0699310302734,-0.802459895610809,-0.596705913543701,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Alien Village,The Ruins","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy","U4_DrillRoomV2,U4_DrillRoomV2_Quests","0.11.141","TaskProgressEvent",87,"Pickup the Key",1
"1318","5c61d4ebe4194c47a1563345",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:02:44","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",179.066619873047,-723.735412597656,-73.0699310302734,-0.802459895610809,-0.596705913543701,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;3,Restore Power to B5","U4_DrillRoomV2,U4_DrillRoomV2_Quests","0.11.141","TaskCompleteEvent",87,"Pickup the Key",NA
"1319","5c61d5d1e4194c47a15636a1",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:06:19","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",136.175186157227,26.701114654541,9.2296257019043,0.0941061079502106,0.995562195777893,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;3,Restore Power to B4","U4_Dungeon,U4_Dungeon_Quests","0.11.141","TaskActiveEvent",87,"Unlock the door",NA
"1320","5c61d5d1e4194c47a15636a2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG3 UX3",182,"2019-02-11 08:06:19","WindowsPlayer",NA,11,"TaskEvent",0,"0.11.141",136.175186157227,26.701114654541,9.2296257019043,0.0941061079502106,0.995562195777893,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Ruins","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;3,Restore Power to B4","U4_Dungeon,U4_Dungeon_Quests","0.11.141","TaskProgressEvent",87,"Gain Acces to the Ruins",1
