Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
48,10,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
48,10,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
48,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
48,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
48,11,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
48,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
48,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
48,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
48,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
48,15,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,1,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,1,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,2,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
49,3,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,4,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,4,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,7,NearMiss,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
49,7,NearestNeighborMode,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,7,OnesidedSelection,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
49,7,NeighborCleaningRule,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
49,8,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
49,10,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,10,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
49,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,11,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,11,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,13,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
49,14,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
49,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
49,15,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
49,15,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,4,Smote,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
50,4,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,4,borderline,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
50,6,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,7,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,7,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
50,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
50,8,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
50,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
50,10,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
50,10,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,11,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,12,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
50,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,13,adasym,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
50,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
50,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
51,1,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
51,2,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
51,3,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
51,4,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
51,7,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
51,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
51,7,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
51,8,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
51,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
51,10,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
51,10,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
51,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
51,11,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
51,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
51,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
51,14,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,1,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,1,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,1,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
52,2,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
52,2,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
52,3,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,3,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,4,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,4,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,7,Smote,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
52,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,8,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
52,8,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,8,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
52,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
52,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
52,11,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,11,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
52,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
52,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
52,15,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
53,1,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
53,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
53,2,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
53,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
53,4,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,7,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,8,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
53,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
53,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
53,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
53,11,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,11,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,11,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
53,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
53,14,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,14,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
53,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,1,Smote,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
54,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,2,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
54,3,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,3,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,4,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
54,4,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
54,6,borderline,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
54,6,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
54,7,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,7,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
54,8,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
54,10,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,11,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,11,borderline,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
54,12,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
54,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,13,Smote,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
54,13,adasym,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,14,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
54,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
54,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
54,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
55,1,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
55,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
55,2,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
55,2,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
55,3,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
55,3,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
55,5,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
55,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
55,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
55,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
55,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
55,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
55,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
55,14,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
55,14,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
55,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
55,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,2,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
56,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
56,4,borderline,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
56,6,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,7,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,8,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
56,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
56,11,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
56,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
56,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
56,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
56,13,adasym,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
56,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
56,15,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
56,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,1,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
57,2,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
57,3,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
57,4,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
57,7,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
57,7,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
57,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,8,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
57,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
57,10,Smote,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
57,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
57,11,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,11,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
57,12,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
57,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
57,14,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,14,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
57,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
57,15,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
58,1,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
58,2,Smote,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,2,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,2,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
58,6,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,6,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,7,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,10,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
58,12,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,12,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
58,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
58,14,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,14,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
58,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
59,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
59,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
59,4,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,10,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,10,borderline,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
59,11,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
59,12,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
59,12,borderline,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
59,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
59,13,adasym,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
59,14,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
59,14,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
59,14,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
59,15,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
59,15,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
60,1,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,1,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,1,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
60,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
60,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
60,6,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
60,6,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
60,7,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
60,8,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
60,8,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,10,Smote,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
60,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
60,11,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
60,12,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,12,Smote,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
60,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
60,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
60,14,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,14,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,14,adasym,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
60,14,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,2,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,2,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
61,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
61,4,RandomOver,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
61,6,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
61,7,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,7,adasym,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
61,7,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,10,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
61,10,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,12,SmoteN,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
61,13,RandomOver,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,13,Smote,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,13,borderline,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,14,RandomOver,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,14,Smote,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,14,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
61,14,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
61,15,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
62,1,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
62,1,borderline,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
62,1,SmoteN,0.769,0.880,0.571,0.557,0.760,1.000,0.864,1.000,0.143,0.250
62,2,adasym,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
62,3,RandomOver,0.769,0.725,0.617,0.629,0.783,0.947,0.857,0.667,0.286,0.400
