Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
164,2,borderline,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
165,2,Smote,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
168,2,Smote,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
168,8,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
169,8,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
169,8,Smote,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
169,8,adasym,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
170,2,adasym,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
170,7,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
171,7,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
172,2,borderline,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
172,12,SmoteN,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
173,7,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
174,2,adasym,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
175,7,RandomOver,0.730,0.739,0.605,0.601,0.727,0.960,0.828,0.750,0.250,0.375
5,2,NearMiss,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
5,11,RandomUnder,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
5,11,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
5,15,SmoteENN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
6,1,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
6,15,RandomUnderReSam,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
8,3,allKNN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
8,6,SmoteENN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
8,12,allKNN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
9,14,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
12,10,CondensedNearNeighbor,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
13,3,NearestNeighborAll,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
13,3,RepeatedNearNeighbor,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
13,3,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
14,3,InstanceHardness,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
16,5,clusterCen,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
17,3,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
22,3,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
22,7,InstanceHardness,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
25,1,SmoteENN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
28,6,RandomUnder,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
29,1,SmoteENN,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
29,3,clusterCen,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
29,15,NeighborCleaningRule,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
30,3,clusterCen,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
30,3,RandomUnder,0.730,0.725,0.757,0.720,0.895,0.680,0.773,0.556,0.833,0.667
4,1,SmoteENN,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
4,2,RandomOver,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
6,3,NearestNeighborMode,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
6,6,NearMiss,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
6,15,CondensedNearNeighbor,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
8,11,SmoteENN,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
8,15,NeighborCleaningRule,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
9,10,NearestNeighborMode,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
9,14,CondensedNearNeighbor,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
11,12,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
11,13,NeighborCleaningRule,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
12,3,RandomUnder,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
12,3,NeighborCleaningRule,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
13,7,RandomUnder,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
14,12,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,3,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,3,RandomUnder,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,6,SmoteTomek,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,10,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,12,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,12,CondensedNearNeighbor,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
15,14,InstanceHardness,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
17,3,clusterCen,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
17,5,RandomOver,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
30,7,CondensedNearNeighbor,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
30,7,NeighborCleaningRule,0.730,0.710,0.735,0.713,0.857,0.720,0.783,0.563,0.750,0.643
5,7,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
6,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
8,3,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
9,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
10,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
10,12,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
10,15,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
11,10,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
12,1,SmoteTomek,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
12,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
12,15,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
13,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
14,1,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
14,10,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
15,1,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
16,8,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
17,7,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
17,15,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
18,1,NearestNeighborMode,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
22,15,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
23,8,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
23,10,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
24,7,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
25,1,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
25,2,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
27,1,NearestNeighborMode,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
27,7,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
28,3,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
28,11,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
28,12,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
29,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
31,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
31,12,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
32,12,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
33,1,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
33,5,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
33,12,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
34,7,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
34,12,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
35,7,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
35,11,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
38,1,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
39,15,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
40,1,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
40,10,OnesidedSelection,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
41,2,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
41,15,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
42,6,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
42,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
42,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
42,8,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
42,11,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
43,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
43,15,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
45,2,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
45,7,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
48,3,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
48,7,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
49,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
50,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
50,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
50,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
50,12,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
51,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
52,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
52,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
53,2,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
53,3,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
53,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
53,12,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
53,15,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
54,15,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
55,6,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
55,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
55,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
56,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
56,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
57,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
57,12,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
58,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
58,8,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
59,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
59,6,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
59,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
60,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
61,12,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
61,14,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
62,3,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
62,8,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
63,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
63,8,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
64,3,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
64,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
64,12,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
65,3,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
65,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
65,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
66,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
67,12,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
69,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
70,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
70,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
71,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
73,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
73,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
74,1,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
74,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
74,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
76,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
79,12,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
80,6,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
83,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
84,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
84,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
86,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
87,14,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
90,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
90,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
90,14,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
93,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
93,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
94,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
95,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
95,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
96,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
96,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
99,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
100,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
102,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
102,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
104,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
106,12,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
106,12,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
109,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
112,2,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
113,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
116,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
116,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
118,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
120,6,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
122,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
122,8,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
124,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
125,5,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
125,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
129,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
129,6,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
130,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
131,6,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
132,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
133,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
135,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
137,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
137,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
137,7,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
137,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
138,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
143,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
145,6,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
145,12,SmoteN,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
148,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
149,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
149,5,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
149,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
150,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
151,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
151,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
151,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
151,12,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
152,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
153,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
161,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
161,8,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
162,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
167,2,borderline,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
167,7,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
167,8,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
168,7,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
169,3,RandomOver,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
170,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
170,8,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
173,2,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
174,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
174,12,adasym,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
175,2,Smote,0.730,0.704,0.627,0.633,0.742,0.920,0.821,0.667,0.333,0.444
4,1,clusterCen,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
4,2,SmoteTomek,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
4,3,SmoteENN,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
5,1,NearestNeighborMode,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
5,2,Smote,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
5,2,SmoteTomek,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
6,2,OnesidedSelection,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
6,3,SmoteENN,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
6,6,Smote,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
6,13,RandomUnder,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
6,15,NeighborCleaningRule,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,2,adasym,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,2,borderline,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,2,RandomUnder,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,5,borderline,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,6,NearMiss,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
7,15,NeighborCleaningRule,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,2,Smote,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,2,SmoteTomek,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,6,NearestNeighborMode,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,9,allKNN,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,10,NearestNeighborMode,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,12,adasym,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
8,14,Smote,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
9,6,NearestNeighborMode,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
9,8,NearMiss,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
9,15,clusterCen,0.730,0.699,0.713,0.704,0.826,0.760,0.792,0.571,0.667,0.615
