Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
43,6,RandomOver,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
43,6,RandomUnder,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
43,6,NearestNeighborMode,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
43,6,InstanceHardness,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
43,7,Smote,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
43,7,clusterCen,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
43,8,borderline,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
43,8,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
43,8,RandomUnder,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
43,9,SmoteN,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
43,9,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
43,10,adasym,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
43,10,SmoteN,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
43,10,NearMiss,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
43,10,allKNN,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
43,11,NearMiss,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
43,11,CondensedNearNeighbor,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
43,11,InstanceHardness,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
43,12,RandomOver,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
43,12,NearMiss,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
43,13,Smote,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
43,13,RandomUnder,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
43,13,OnesidedSelection,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
43,14,RandomUnderReSam,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
43,14,allKNN,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
43,15,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
43,15,RandomUnder,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
43,15,NearMiss,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
43,15,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
44,1,RandomUnderReSam,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
44,2,adasym,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
44,3,SmoteENN,0.708,0.775,0.739,0.703,0.95,0.514,0.667,0.6,0.964,0.74
44,3,InstanceHardness,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
44,5,NearestNeighborMode,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
44,6,adasym,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
44,7,RandomOver,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
44,7,borderline,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
44,7,SmoteTomek,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
44,7,clusterCen,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
44,7,OnesidedSelection,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
44,8,RandomOver,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
44,8,Smote,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
44,8,adasym,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
44,8,RandomUnder,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
44,9,adasym,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
44,9,SmoteN,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
44,10,adasym,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
44,10,SmoteTomek,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
44,10,RandomUnderReSam,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
44,11,clusterCen,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
44,11,RandomUnder,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
44,11,NearMiss,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
44,12,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
44,12,allKNN,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
44,13,RandomOver,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
44,13,borderline,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
44,14,InstanceHardness,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
44,15,borderline,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
44,15,SmoteTomek,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
44,15,RandomUnderReSam,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
44,15,OnesidedSelection,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
45,2,SmoteTomek,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
45,3,NearestNeighborMode,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
45,4,adasym,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,4,RandomUnder,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,5,SmoteN,0.708,0.726,0.678,0.677,0.688,0.892,0.776,0.765,0.464,0.578
45,6,Smote,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
45,6,borderline,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
45,7,SmoteENN,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
45,7,NearestNeighborMode,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
45,7,allKNN,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
45,7,OnesidedSelection,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
45,8,clusterCen,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
45,10,RandomOver,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
45,10,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
45,11,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
45,11,InstanceHardness,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
45,12,adasym,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
45,12,NearMiss,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
45,12,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,13,SmoteTomek,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,13,OnesidedSelection,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,14,adasym,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
45,14,RandomUnder,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
45,14,CondensedNearNeighbor,0.708,0.757,0.735,0.705,0.909,0.541,0.678,0.605,0.929,0.732
45,15,SmoteENN,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
45,15,SmoteTomek,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
45,15,RandomUnderReSam,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
45,15,NearMiss,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,1,RandomUnderReSam,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
46,1,InstanceHardness,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,3,RandomUnderReSam,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
46,4,borderline,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
46,5,NearMiss,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
46,6,OnesidedSelection,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
46,7,Smote,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
46,7,SmoteTomek,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
46,7,clusterCen,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
46,7,NearestNeighborMode,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
46,8,RandomOver,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
46,8,Smote,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
46,8,adasym,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
46,8,NearMiss,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,8,allKNN,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
46,8,InstanceHardness,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
46,9,SmoteN,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
46,10,NearestNeighborMode,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
46,10,OnesidedSelection,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
46,11,RandomOver,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
46,11,RandomUnder,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
46,11,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
46,12,adasym,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,12,allKNN,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
46,13,adasym,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,13,borderline,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,13,SmoteN,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
46,13,RandomUnder,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,15,Smote,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
46,15,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
46,15,OnesidedSelection,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
47,1,RandomOver,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
47,1,borderline,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
47,1,clusterCen,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,1,allKNN,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
47,2,adasym,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
47,2,borderline,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
47,2,RandomUnder,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,3,InstanceHardness,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
47,4,RandomOver,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,4,SmoteN,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,4,clusterCen,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
47,5,allKNN,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
47,6,adasym,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,6,clusterCen,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,6,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,7,Smote,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,8,allKNN,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,9,adasym,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
47,9,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
47,10,SmoteTomek,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
47,10,RandomUnder,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,10,RandomUnderReSam,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
47,10,NearMiss,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
47,10,NearestNeighborMode,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,10,OnesidedSelection,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
47,11,NearMiss,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,12,NearMiss,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
47,12,NearestNeighborMode,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
47,12,InstanceHardness,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
47,13,SmoteTomek,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
47,13,clusterCen,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
47,13,OnesidedSelection,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
47,14,RandomOver,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
47,14,RandomUnderReSam,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
47,14,InstanceHardness,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
47,15,adasym,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
47,15,SmoteN,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
47,15,SmoteTomek,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
47,15,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
48,1,RandomUnder,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
48,1,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
48,1,allKNN,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
48,3,NearMiss,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
48,4,RandomOver,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,4,adasym,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,4,SmoteN,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,4,SmoteTomek,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,4,clusterCen,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
48,4,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
48,5,RandomOver,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
48,5,allKNN,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
48,6,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
48,7,RandomUnderReSam,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
48,9,adasym,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
48,9,SmoteN,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
48,9,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
48,10,SmoteTomek,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
48,11,RandomOver,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,11,clusterCen,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,11,OnesidedSelection,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,12,Smote,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
48,13,SmoteN,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
48,13,RandomUnder,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
48,15,SmoteTomek,0.708,0.716,0.682,0.683,0.696,0.865,0.771,0.737,0.5,0.596
48,15,clusterCen,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
49,1,clusterCen,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
49,3,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
49,3,InstanceHardness,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
49,4,borderline,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
49,4,SmoteN,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
49,6,RandomOver,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
49,6,NearestNeighborMode,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
49,8,RandomUnder,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
49,8,InstanceHardness,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
49,9,SmoteTomek,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
49,10,clusterCen,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
49,10,OnesidedSelection,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
49,11,NearMiss,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
49,11,allKNN,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
49,11,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
49,12,SmoteN,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
49,12,NearMiss,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
49,13,Smote,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
49,13,borderline,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
49,13,SmoteN,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
49,13,SmoteTomek,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
49,14,RandomUnder,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
49,14,CondensedNearNeighbor,0.708,0.757,0.735,0.705,0.909,0.541,0.678,0.605,0.929,0.732
50,1,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
50,1,InstanceHardness,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
50,3,NearestNeighborMode,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
50,3,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
50,4,Smote,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
50,5,allKNN,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
50,6,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
50,6,NearestNeighborMode,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
50,6,InstanceHardness,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
50,7,RandomOver,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
50,7,adasym,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
50,7,borderline,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
50,7,SmoteN,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
50,7,NearestNeighborMode,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
50,7,allKNN,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
50,8,SmoteTomek,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
50,10,borderline,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
50,10,RandomUnderReSam,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
50,10,NearestNeighborMode,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
50,11,NearMiss,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
50,11,CondensedNearNeighbor,0.708,0.757,0.735,0.705,0.909,0.541,0.678,0.605,0.929,0.732
50,12,borderline,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
50,12,NearMiss,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
50,13,borderline,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
50,13,SmoteTomek,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
50,15,SmoteTomek,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
50,15,NeighborCleaningRule,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
51,1,NearestNeighborMode,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
51,3,clusterCen,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
51,3,NearestNeighborMode,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
51,3,CondensedNearNeighbor,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
51,3,InstanceHardness,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
51,5,SmoteENN,0.708,0.757,0.735,0.705,0.909,0.541,0.678,0.605,0.929,0.732
51,6,adasym,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
51,6,SmoteTomek,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
51,6,clusterCen,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
51,6,NearMiss,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
51,6,NearestNeighborMode,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
51,7,adasym,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
51,7,SmoteN,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
51,8,RandomOver,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
51,8,Smote,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
51,8,adasym,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
51,8,borderline,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
51,8,RandomUnder,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
51,8,OnesidedSelection,0.708,0.703,0.704,0.703,0.75,0.73,0.74,0.655,0.679,0.667
51,11,CondensedNearNeighbor,0.708,0.742,0.73,0.707,0.875,0.568,0.689,0.61,0.893,0.725
51,12,Smote,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
51,12,borderline,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
51,12,SmoteN,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
51,12,SmoteTomek,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
51,12,OnesidedSelection,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
51,13,RandomOver,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
51,13,RandomUnderReSam,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
51,14,RandomUnder,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
51,14,NearMiss,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
51,15,SmoteN,0.708,0.709,0.687,0.689,0.705,0.838,0.765,0.714,0.536,0.612
52,3,clusterCen,0.708,0.705,0.708,0.705,0.765,0.703,0.732,0.645,0.714,0.678
52,3,InstanceHardness,0.708,0.722,0.722,0.708,0.821,0.622,0.708,0.622,0.821,0.708
52,4,SmoteTomek,0.708,0.703,0.695,0.697,0.725,0.784,0.753,0.68,0.607,0.642
52,5,NearMiss,0.708,0.705,0.691,0.693,0.714,0.811,0.759,0.696,0.571,0.627
52,5,allKNN,0.708,0.702,0.7,0.701,0.737,0.757,0.747,0.667,0.643,0.655
52,5,NeighborCleaningRule,0.708,0.714,0.717,0.707,0.8,0.649,0.716,0.629,0.786,0.698
52,6,RandomUnder,0.708,0.709,0.713,0.707,0.781,0.676,0.725,0.636,0.75,0.689
52,6,InstanceHardness,0.708,0.731,0.726,0.707,0.846,0.595,0.698,0.615,0.857,0.716
